pair,timeframe,total_trades,winning_trades,losing_trades,win_rate,profit_factor,total_pnl,gross_profit,gross_loss,total_return,avg_trade_duration,avg_trade_duration_candles,validation_method,leg_out_threshold,trades,strategy,strategy_description,wick_threshold,zones_tested,zones_passed,zone_filter_rate
EURUSD,3D,71,48,23,67.6,5.3,47685.14,58765.55,11080.41,476.85,3.0,1.0,walk_forward_realistic,2.5,"[{'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.235744), 'exit_price': np.float64(1.1713599999999995), 'result': 'WIN', 'pnl': np.float64(1233.87), 'duration_days': 1, 'position_size': np.float64(0.1920594923483491), 'pips': np.float64(643.8), 'commission_cost': np.float64(2.688832892876887)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.227027), 'exit_price': np.float64(1.1600900000000003), 'result': 'WIN', 'pnl': np.float64(1234.48), 'duration_days': 1, 'position_size': np.float64(0.18481008915238747), 'pips': np.float64(669.4), 'commission_cost': np.float64(2.587341248133425)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.229188), 'exit_price': np.float64(1.1899199999999996), 'result': 'WIN', 'pnl': np.float64(1223.73), 'duration_days': 1, 'position_size': np.float64(0.31275020016012633), 'pips': np.float64(392.7), 'commission_cost': np.float64(4.378502802241769)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1902424999999999), 'exit_price': np.float64(1.1485249999999994), 'result': 'WIN', 'pnl': np.float64(1225.25), 'duration_days': 1, 'position_size': np.float64(0.2946896917545794), 'pips': np.float64(417.2), 'commission_cost': np.float64(4.125655684564111)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1833434999999999), 'exit_price': np.float64(1.130654999999999), 'result': 'WIN', 'pnl': np.float64(1230.33), 'duration_days': 1, 'position_size': np.float64(0.23413281886548332), 'pips': np.float64(526.9), 'commission_cost': np.float64(3.2778594641167667)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1717430000000002), 'exit_price': np.float64(1.1404100000000006), 'result': 'WIN', 'pnl': np.float64(1217.22), 'duration_days': 1, 'position_size': np.float64(0.39022258296132545), 'pips': np.float64(313.3), 'commission_cost': np.float64(5.463116161458556)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1244305), 'exit_price': np.float64(1.1348287), 'result': 'LOSS', 'pnl': np.float64(-506.73), 'duration_days': 1, 'position_size': np.float64(0.4808524552326456), 'pips': np.float64(-104.0), 'commission_cost': np.float64(6.7319343732570385)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.182604), 'exit_price': np.float64(1.1147699999999992), 'result': 'WIN', 'pnl': np.float64(1234.68), 'duration_days': 1, 'position_size': np.float64(0.18239122187527185), 'pips': np.float64(678.3), 'commission_cost': np.float64(2.5534771062538058)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1343295), 'exit_price': np.float64(1.1186249999999998), 'result': 'WIN', 'pnl': np.float64(1185.99), 'duration_days': 1, 'position_size': np.float64(0.7619860404157324), 'pips': np.float64(157.0), 'commission_cost': np.float64(10.667804565820253)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.139879), 'exit_price': np.float64(1.1027500000000003), 'result': 'WIN', 'pnl': np.float64(1222.24), 'duration_days': 1, 'position_size': np.float64(0.3304343228739875), 'pips': np.float64(371.3), 'commission_cost': np.float64(4.626080520235825)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.156379), 'exit_price': np.float64(1.0957900000000005), 'result': 'WIN', 'pnl': np.float64(1232.87), 'duration_days': 1, 'position_size': np.float64(0.20395176948555413), 'pips': np.float64(605.9), 'commission_cost': np.float64(2.8553247727977578)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1171965000000001), 'exit_price': np.float64(1.0950750000000002), 'result': 'WIN', 'pnl': np.float64(1203.99), 'duration_days': 1, 'position_size': np.float64(0.5477291150888458), 'pips': np.float64(221.2), 'commission_cost': np.float64(7.668207611243841)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.119369), 'exit_price': np.float64(1.09121), 'result': 'WIN', 'pnl': np.float64(1213.62), 'duration_days': 1, 'position_size': np.float64(0.4331404414567384), 'pips': np.float64(281.6), 'commission_cost': np.float64(6.063966180394337)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1044180000000001), 'exit_price': np.float64(1.1201292), 'result': 'LOSS', 'pnl': np.float64(-504.46), 'duration_days': 1, 'position_size': np.float64(0.3182443097917424), 'pips': np.float64(-157.1), 'commission_cost': np.float64(4.4554203370843934)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1421350000000001), 'exit_price': np.float64(1.0771300000000004), 'result': 'WIN', 'pnl': np.float64(1234.02), 'duration_days': 1, 'position_size': np.float64(0.19024427364736382), 'pips': np.float64(650.0), 'commission_cost': np.float64(2.6634198310630937)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1030935), 'exit_price': np.float64(1.1641929), 'result': 'LOSS', 'pnl': np.float64(-501.15), 'duration_days': 1, 'position_size': np.float64(0.08183386416233217), 'pips': np.float64(-611.0), 'commission_cost': np.float64(1.1456740982726503)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.069728), 'exit_price': np.float64(1.1107900000000002), 'result': 'WIN', 'pnl': np.float64(1224.86), 'duration_days': 1, 'position_size': np.float64(0.29931516689813575), 'pips': np.float64(410.6), 'commission_cost': np.float64(4.1904123365739006)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.191728), 'exit_price': np.float64(1.1786112), 'result': 'LOSS', 'pnl': np.float64(-505.34), 'duration_days': 1, 'position_size': np.float64(0.381190534276655), 'pips': np.float64(-131.2), 'commission_cost': np.float64(5.33666747987317)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.2099764999999998), 'exit_price': np.float64(1.1858611000000001), 'result': 'LOSS', 'pnl': np.float64(-502.9), 'duration_days': 1, 'position_size': np.float64(0.2073363908539799), 'pips': np.float64(-241.2), 'commission_cost': np.float64(2.9027094719557187)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.234709), 'exit_price': np.float64(1.2094205999999998), 'result': 'LOSS', 'pnl': np.float64(-502.77), 'duration_days': 1, 'position_size': np.float64(0.19771911232027167), 'pips': np.float64(-252.9), 'commission_cost': np.float64(2.7680675724838033)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.135663), 'exit_price': np.float64(1.1812100000000005), 'result': 'WIN', 'pnl': np.float64(1227.3), 'duration_days': 1, 'position_size': np.float64(0.2702878024520488), 'pips': np.float64(455.5), 'commission_cost': np.float64(3.7840292343286834)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.100558), 'exit_price': np.float64(1.1209199999999995), 'result': 'WIN', 'pnl': np.float64(1200.15), 'duration_days': 1, 'position_size': np.float64(0.5934858987750601), 'pips': np.float64(203.6), 'commission_cost': np.float64(8.308802582850841)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0902595), 'exit_price': np.float64(1.176965), 'result': 'WIN', 'pnl': np.float64(1237.99), 'duration_days': 1, 'position_size': np.float64(0.1430115953801532), 'pips': np.float64(867.1), 'commission_cost': np.float64(2.002162335322145)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.086906), 'exit_price': np.float64(1.1326600000000002), 'result': 'WIN', 'pnl': np.float64(1227.4), 'duration_days': 1, 'position_size': np.float64(0.26908339432556816), 'pips': np.float64(457.5), 'commission_cost': np.float64(3.7671675205579542)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0904995), 'exit_price': np.float64(1.1351149999999999), 'result': 'WIN', 'pnl': np.float64(1226.83), 'duration_days': 1, 'position_size': np.float64(0.27584380620317583), 'pips': np.float64(446.2), 'commission_cost': np.float64(3.8618132868444617)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.101729), 'exit_price': np.float64(1.1490700000000005), 'result': 'WIN', 'pnl': np.float64(1228.14), 'duration_days': 1, 'position_size': np.float64(0.2601944172685813), 'pips': np.float64(473.4), 'commission_cost': np.float64(3.642721841760138)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.1474769999999999), 'exit_price': np.float64(1.1808799999999997), 'result': 'WIN', 'pnl': np.float64(1219.21), 'duration_days': 1, 'position_size': np.float64(0.36653666832830195), 'pips': np.float64(334.0), 'commission_cost': np.float64(5.131513356596227)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.1719285), 'exit_price': np.float64(1.2061250000000001), 'result': 'WIN', 'pnl': np.float64(1219.91), 'duration_days': 1, 'position_size': np.float64(0.35820211195965096), 'pips': np.float64(342.0), 'commission_cost': np.float64(5.014829567435114)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.138292), 'exit_price': np.float64(1.20792), 'result': 'WIN', 'pnl': np.float64(1235.07), 'duration_days': 1, 'position_size': np.float64(0.17773859629166175), 'pips': np.float64(696.3), 'commission_cost': np.float64(2.4883403480832644)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.200117), 'exit_price': np.float64(1.1839918), 'result': 'LOSS', 'pnl': np.float64(-504.34), 'duration_days': 1, 'position_size': np.float64(0.31007367350482357), 'pips': np.float64(-161.3), 'commission_cost': np.float64(4.34103142906753)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.193093), 'exit_price': np.float64(1.1687982000000001), 'result': 'LOSS', 'pnl': np.float64(-502.88), 'duration_days': 1, 'position_size': np.float64(0.20580535752506843), 'pips': np.float64(-242.9), 'commission_cost': np.float64(2.881275005350958)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.190696), 'exit_price': np.float64(1.1585904), 'result': 'LOSS', 'pnl': np.float64(-502.18), 'duration_days': 1, 'position_size': np.float64(0.15573607096581304), 'pips': np.float64(-321.1), 'commission_cost': np.float64(2.1803049935213825)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.2183275), 'exit_price': np.float64(1.1645349999999999), 'result': 'WIN', 'pnl': np.float64(1230.73), 'duration_days': 1, 'position_size': np.float64(0.22938936550901431), 'pips': np.float64(537.9), 'commission_cost': np.float64(3.2114511171262006)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.209388), 'exit_price': np.float64(1.1535599999999997), 'result': 'WIN', 'pnl': np.float64(1231.43), 'duration_days': 1, 'position_size': np.float64(0.22112935182564342), 'pips': np.float64(558.3), 'commission_cost': np.float64(3.095810925559008)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1839), 'exit_price': np.float64(1.1399399999999997), 'result': 'WIN', 'pnl': np.float64(1226.49), 'duration_days': 1, 'position_size': np.float64(0.27989252127183), 'pips': np.float64(439.6), 'commission_cost': np.float64(3.9184952978056202)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.182866), 'exit_price': np.float64(1.15726), 'result': 'WIN', 'pnl': np.float64(1210.09), 'duration_days': 1, 'position_size': np.float64(0.47517676575686474), 'pips': np.float64(256.1), 'commission_cost': np.float64(6.652474720596106)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1764044999999999), 'exit_price': np.float64(1.1486249999999993), 'result': 'WIN', 'pnl': np.float64(1213.13), 'duration_days': 1, 'position_size': np.float64(0.4389122000035046), 'pips': np.float64(277.8), 'commission_cost': np.float64(6.144770800049065)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.1678055), 'exit_price': np.float64(1.144925), 'result': 'WIN', 'pnl': np.float64(1205.47), 'duration_days': 1, 'position_size': np.float64(0.5300990224974025), 'pips': np.float64(228.8), 'commission_cost': np.float64(7.421386314963635)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.150614), 'exit_price': np.float64(1.1152099999999998), 'result': 'WIN', 'pnl': np.float64(1220.92), 'duration_days': 1, 'position_size': np.float64(0.34622202526035767), 'pips': np.float64(354.0), 'commission_cost': np.float64(4.847108353645007)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.177588), 'exit_price': np.float64(1.1010599999999997), 'result': 'WIN', 'pnl': np.float64(1236.4), 'duration_days': 1, 'position_size': np.float64(0.16185839332884386), 'pips': np.float64(765.3), 'commission_cost': np.float64(2.266017506603814)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.172031), 'exit_price': np.float64(1.1081299999999996), 'result': 'WIN', 'pnl': np.float64(1233.75), 'duration_days': 1, 'position_size': np.float64(0.19349545672667534), 'pips': np.float64(639.0), 'commission_cost': np.float64(2.7089363941734548)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0632855), 'exit_price': np.float64(1.0632855), 'result': 'BREAKEVEN', 'pnl': np.float64(-3.47), 'duration_days': 1, 'position_size': np.float64(0.24757132529882137), 'pips': np.float64(0.0), 'commission_cost': np.float64(3.465998554183499)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.107373), 'exit_price': np.float64(1.0118699999999996), 'result': 'WIN', 'pnl': np.float64(1239.09), 'duration_days': 1, 'position_size': np.float64(0.1299335779549491), 'pips': np.float64(955.0), 'commission_cost': np.float64(1.8190700913692872)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0746449999999999), 'exit_price': np.float64(1.0130899999999992), 'result': 'WIN', 'pnl': np.float64(1233.13), 'duration_days': 1, 'position_size': np.float64(0.2007870853746671), 'pips': np.float64(615.6), 'commission_cost': np.float64(2.8110191952453394)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0601155), 'exit_price': np.float64(1.0041149999999996), 'result': 'WIN', 'pnl': np.float64(1231.48), 'duration_days': 1, 'position_size': np.float64(0.22045660973007147), 'pips': np.float64(560.0), 'commission_cost': np.float64(3.0863925362210005)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0368765), 'exit_price': np.float64(0.9567949999999998), 'result': 'WIN', 'pnl': np.float64(1237.0), 'duration_days': 1, 'position_size': np.float64(0.15473839926220723), 'pips': np.float64(800.8), 'commission_cost': np.float64(2.166337589670901)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0788659999999999), 'exit_price': np.float64(1.1109164), 'result': 'LOSS', 'pnl': np.float64(-502.18), 'duration_days': 1, 'position_size': np.float64(0.1560042932381492), 'pips': np.float64(-320.5), 'commission_cost': np.float64(2.184060105334089)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0931374999999999), 'exit_price': np.float64(1.1146585000000002), 'result': 'LOSS', 'pnl': np.float64(-503.25), 'duration_days': 1, 'position_size': np.float64(0.2323312113749324), 'pips': np.float64(-215.2), 'commission_cost': np.float64(3.2526369592490534)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0607275), 'exit_price': np.float64(1.0819725), 'result': 'LOSS', 'pnl': np.float64(-503.29), 'duration_days': 1, 'position_size': np.float64(0.2353494939985884), 'pips': np.float64(-212.4), 'commission_cost': np.float64(3.2948929159802374)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0754810000000001), 'exit_price': np.float64(1.1004934), 'result': 'LOSS', 'pnl': np.float64(-502.8), 'duration_days': 1, 'position_size': np.float64(0.1999008491788087), 'pips': np.float64(-250.1), 'commission_cost': np.float64(2.7986118885033218)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0902550000000002), 'exit_price': np.float64(1.1115689999999998), 'result': 'LOSS', 'pnl': np.float64(-503.28), 'duration_days': 1, 'position_size': np.float64(0.23458759500798027), 'pips': np.float64(-213.1), 'commission_cost': np.float64(3.2842263301117236)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.0792754999999998), 'exit_price': np.float64(1.0989197000000002), 'result': 'LOSS', 'pnl': np.float64(-503.56), 'duration_days': 1, 'position_size': np.float64(0.2545280540821166), 'pips': np.float64(-196.4), 'commission_cost': np.float64(3.563392757149632)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.086887), 'exit_price': np.float64(1.1040058000000001), 'result': 'LOSS', 'pnl': np.float64(-504.09), 'duration_days': 1, 'position_size': np.float64(0.2920765474215446), 'pips': np.float64(-171.2), 'commission_cost': np.float64(4.089071663901624)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(0.988991), 'exit_price': np.float64(1.0730400000000002), 'result': 'WIN', 'pnl': np.float64(1237.61), 'duration_days': 1, 'position_size': np.float64(0.14749436571522956), 'pips': np.float64(840.5), 'commission_cost': np.float64(2.0649211200132136)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.073107), 'exit_price': np.float64(1.0968500000000003), 'result': 'WIN', 'pnl': np.float64(1207.04), 'duration_days': 1, 'position_size': np.float64(0.5113938550914351), 'pips': np.float64(237.4), 'commission_cost': np.float64(7.1595139712800915)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.069655), 'exit_price': np.float64(1.1001599999999998), 'result': 'WIN', 'pnl': np.float64(1216.35), 'duration_days': 1, 'position_size': np.float64(0.40057683063611976), 'pips': np.float64(305.0), 'commission_cost': np.float64(5.608075628905676)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.083023), 'exit_price': np.float64(1.1140800000000002), 'result': 'WIN', 'pnl': np.float64(1216.94), 'duration_days': 1, 'position_size': np.float64(0.3936140063608019), 'pips': np.float64(310.6), 'commission_cost': np.float64(5.510596089051226)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0824505), 'exit_price': np.float64(1.1147149999999995), 'result': 'WIN', 'pnl': np.float64(1218.15), 'duration_days': 1, 'position_size': np.float64(0.379195801544091), 'pips': np.float64(322.6), 'commission_cost': np.float64(5.308741221617274)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.078413), 'exit_price': np.float64(1.1163700000000003), 'result': 'WIN', 'pnl': np.float64(1222.84), 'duration_days': 1, 'position_size': np.float64(0.3233567012442743), 'pips': np.float64(379.6), 'commission_cost': np.float64(4.52699381741984)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.087663), 'exit_price': np.float64(1.1194100000000007), 'result': 'WIN', 'pnl': np.float64(1217.64), 'duration_days': 1, 'position_size': np.float64(0.3852436280703864), 'pips': np.float64(317.5), 'commission_cost': np.float64(5.39341079298541)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.105429), 'exit_price': np.float64(1.0917325999999998), 'result': 'LOSS', 'pnl': np.float64(-505.11), 'duration_days': 1, 'position_size': np.float64(0.3650594316754724), 'pips': np.float64(-137.0), 'commission_cost': np.float64(5.110832043456614)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0969185), 'exit_price': np.float64(1.0854439000000002), 'result': 'LOSS', 'pnl': np.float64(-506.1), 'duration_days': 1, 'position_size': np.float64(0.4357450368640427), 'pips': np.float64(-114.7), 'commission_cost': np.float64(6.100430516096598)}, {'zone_type': 'D-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0776675), 'exit_price': np.float64(1.0391725), 'result': 'LOSS', 'pnl': np.float64(-501.82), 'duration_days': 1, 'position_size': np.float64(0.12988699831146922), 'pips': np.float64(-384.9), 'commission_cost': np.float64(1.818417976360569)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0774195), 'exit_price': np.float64(1.0435613), 'result': 'LOSS', 'pnl': np.float64(-502.07), 'duration_days': 1, 'position_size': np.float64(0.14767471395407883), 'pips': np.float64(-338.6), 'commission_cost': np.float64(2.0674459953571036)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.070656), 'exit_price': np.float64(1.0429663999999998), 'result': 'LOSS', 'pnl': np.float64(-502.53), 'duration_days': 1, 'position_size': np.float64(0.18057321160291098), 'pips': np.float64(-276.9), 'commission_cost': np.float64(2.5280249624407536)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.105932), 'exit_price': np.float64(1.0558999999999994), 'result': 'WIN', 'pnl': np.float64(1229.3), 'duration_days': 1, 'position_size': np.float64(0.24639280927225152), 'pips': np.float64(500.3), 'commission_cost': np.float64(3.449499329811521)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.089324), 'exit_price': np.float64(1.0559899999999993), 'result': 'WIN', 'pnl': np.float64(1219.15), 'duration_days': 1, 'position_size': np.float64(0.3672797790444789), 'pips': np.float64(333.3), 'commission_cost': np.float64(5.141916906622704)}, {'zone_type': 'R-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.082452), 'exit_price': np.float64(1.04622), 'result': 'WIN', 'pnl': np.float64(1221.57), 'duration_days': 1, 'position_size': np.float64(0.3384598721975516), 'pips': np.float64(362.3), 'commission_cost': np.float64(4.738438210765722)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.093129), 'exit_price': np.float64(1.02219), 'result': 'WIN', 'pnl': np.float64(1235.34), 'duration_days': 1, 'position_size': np.float64(0.17448596434902774), 'pips': np.float64(709.4), 'commission_cost': np.float64(2.4428035008863884)}, {'zone_type': 'D-B-D', 'direction': 'SELL', 'entry_price': np.float64(1.04999), 'exit_price': np.float64(1.067026), 'result': 'LOSS', 'pnl': np.float64(-504.11), 'duration_days': 1, 'position_size': np.float64(0.29349612585113793), 'pips': np.float64(-170.4), 'commission_cost': np.float64(4.1089457619159315)}, {'zone_type': 'R-B-R', 'direction': 'BUY', 'entry_price': np.float64(1.0509119999999998), 'exit_price': np.float64(1.1219199999999998), 'result': 'WIN', 'pnl': np.float64(1235.36), 'duration_days': 1, 'position_size': np.float64(0.1743180677190835), 'pips': np.float64(710.1), 'commission_cost': np.float64(2.4404529480671693)}]",Fresh_0pct,Fresh zones - 0% wick penetration allowed,0.0,147,75,48.97959183673469
