time,open,high,low,close
1085950800,2.5614,2.6897,2.5614,2.66885
1087765200,2.66695,2.66695,2.56615,2.5749
1089579600,2.5718,2.60755,2.5466,2.5891
1091394000,2.5894,2.5976,2.5142,2.5142
1093208400,2.5153,2.59445,2.5153,2.5838
1095022800,2.5815,2.5815,2.4773,2.4773
1096837200,2.4845,2.4845,2.4372,2.4696
1098651600,2.4647,2.46565,2.40905,2.4128
1100469600,2.4126,2.48675,2.3702,2.4862
1102284000,2.486,2.55445,2.486,2.5025
1104098400,2.4987,2.4987,2.452,2.452
1104703200,2.4589,2.48305,2.42975,2.4398
1106517600,2.4426,2.45075,2.37255,2.3774
1108332000,2.3787,2.45865,2.372,2.4315
1110146400,2.436,2.44475,2.39685,2.4244
1111960800,2.4244,2.4645,2.4145,2.4632
1113771600,2.4626,2.49845,2.42645,2.4389
1115586000,2.4406,2.44745,2.38795,2.3906
1117400400,2.3953,2.42495,2.34475,2.3536
1119214800,2.3497,2.38415,2.33605,2.3428
1121029200,2.3407,2.35485,2.26655,2.3233
1122843600,2.3231,2.39405,2.29835,2.3886
1124658000,2.3898,2.41175,2.36745,2.373
1126472400,2.374,2.38,2.30995,2.3154
1128286800,2.3121,2.37175,2.29585,2.3616
1130101200,2.3608,2.39945,2.34745,2.3773
1131919200,2.3786,2.39085,2.314,2.3166
1133733600,2.3183,2.399,2.30115,2.3791
1135548000,2.3792,2.38985,2.33935,2.3511
1136152800,2.3489,2.36985,2.33055,2.3674
1137967200,2.3643,2.38425,2.34315,2.3646
1139781600,2.3648,2.37445,2.33585,2.3551
1141596000,2.3578,2.46175,2.3512,2.458
1143410400,2.4586,2.48485,2.37575,2.4056
1145221200,2.409,2.42065,2.36705,2.4066
1147035600,2.4084,2.51355,2.3974,2.4546
1148850000,2.4574,2.51735,2.44695,2.5077
1150664400,2.5069,2.5127,2.4541,2.4628
1152478800,2.462,2.47365,2.42445,2.428
1154293200,2.4282,2.51505,2.4275,2.4775
1156107600,2.4782,2.5038,2.44935,2.4738
1157922000,2.4758,2.53765,2.4733,2.5091
1159736400,2.5178,2.54215,2.4657,2.4827
1161550800,2.4825,2.4966,2.4576,2.4894
1163368800,2.4893,2.5137,2.4552,2.511
1165183200,2.5022,2.521,2.47925,2.4982
1166997600,2.5165,2.5165,2.4766,2.4831
1167602400,2.4831,2.5147,2.45745,2.4994
1169416800,2.50055,2.5499,2.49665,2.5116
1171231200,2.5109,2.52685,2.4665,2.4842
1173045600,2.4883,2.49885,2.42055,2.4369
1174856400,2.4344,2.44678,2.37791,2.38338
1176670800,2.38238,2.43399,2.37817,2.42533
1178485200,2.42754,2.42959,2.37326,2.42528
1180299600,2.42365,2.42924,2.32927,2.34661
1182114000,2.35284,2.39162,2.34183,2.3434
1183928400,2.34509,2.38171,2.31062,2.3762
1185742800,2.37845,2.56532,2.35096,2.48389
1187557200,2.48673,2.50596,2.42107,2.45427
1189371600,2.45443,2.48192,2.2886,2.30579
1191186000,2.3033,2.31683,2.24323,2.30451
1193000400,2.3044,2.32034,2.2188,2.29288
1194818400,2.30301,2.38911,2.27926,2.32493
1196632800,2.32694,2.36868,2.28091,2.28693
1198447200,2.28497,2.28951,2.23044,2.26343
1199656800,2.26464,2.28098,2.16971,2.25472
1201471200,2.25927,2.25931,2.14783,2.15744
1203285600,2.1551,2.17538,2.09526,2.17253
1205096400,2.17402,2.21379,2.13323,2.17432
1206910800,2.17833,2.19079,2.09613,2.13765
1208725200,2.14152,2.14349,2.06422,2.07106
1210539600,2.07442,2.09302,2.03247,2.07381
1212354000,2.06749,2.09366,2.02995,2.07275
1214168400,2.07034,2.09705,2.04834,2.05807
1215982800,2.05103,2.1273,2.03966,2.1258
1217797200,2.12548,2.20493,2.10626,2.13837
1219611600,2.13839,2.21414,2.09757,2.17828
1221426000,2.20029,2.31501,2.18094,2.28844
1223240400,2.29192,2.70969,2.28196,2.55507
1225054800,2.55617,2.59474,2.2192,2.27159
1226872800,2.29955,2.43436,2.24557,2.27292
1228687200,2.27149,2.30472,2.12587,2.12896
1230501600,2.13647,2.14672,2.0359,2.04556
1231106400,2.04314,2.23126,2.02368,2.11149
1232920800,2.09342,2.28774,2.0751,2.18579
1234735200,2.18123,2.2648,2.16837,2.20101
1236546000,2.20074,2.20951,2.05284,2.06296
1238360400,2.06838,2.10069,2.01084,2.04804
1240174800,2.04222,2.09105,1.96925,1.98163
1241989200,1.98048,2.06121,1.97419,2.02058
1243803600,2.01409,2.07724,1.98793,2.04549
1245618000,2.05123,2.09801,2.02003,2.08164
1247432400,2.08137,2.08564,1.98287,1.99961
1249246800,2.00093,2.02727,1.95858,1.97758
1251061200,1.97301,1.97367,1.90628,1.92944
1252875600,1.93456,1.94226,1.80596,1.84307
1254690000,1.83963,1.84236,1.7332,1.7677
1256504400,1.77015,1.8361,1.75784,1.78719
1258322400,1.78834,1.82668,1.78344,1.80112
1260136800,1.79899,1.83115,1.77044,1.80381
1261951200,1.8064,1.80807,1.77087,1.79964
1262556000,1.79311,1.80099,1.72578,1.78915
1264370400,1.78244,1.82834,1.7516,1.76857
1266184800,1.76544,1.76767,1.649785,1.66781
1267999200,1.66609,1.66759,1.62476,1.647875
1269810000,1.648085,1.6668,1.63068,1.66239
1271624400,1.657935,1.692425,1.628525,1.667775
1273438800,1.650865,1.7778,1.62208,1.706125
1275253200,1.70583,1.789425,1.697835,1.69989
1277067600,1.68584,1.81436,1.67493,1.71639
1278882000,1.71829,1.77168,1.70556,1.73503
1280696400,1.73503,1.754335,1.716025,1.737715
1282510800,1.751265,1.76087,1.65653,1.657525
1284325200,1.65232,1.674035,1.620345,1.62629
1286139600,1.624155,1.65747,1.59466,1.59562
1287954000,1.58775,1.64172,1.576725,1.63658
1289772000,1.63304,1.64257,1.586595,1.588675
1291586400,1.591885,1.616955,1.530425,1.536985
1293400800,1.54335,1.54335,1.51515,1.525655
1294005600,1.5257,1.61847,1.51398,1.61661
1295820000,1.61994,1.620855,1.57615,1.597545
1297634400,1.60119,1.62587,1.57839,1.604655
1299448800,1.60404,1.64934,1.56053,1.56352
1301259600,1.563465,1.580045,1.54207,1.545205
1303074000,1.543965,1.554795,1.51215,1.52933
1304888400,1.52614,1.55009,1.504235,1.542095
1306702800,1.5385,1.555465,1.51955,1.52441
1308517200,1.524385,1.539195,1.47948,1.49308
1310331600,1.495375,1.52095,1.47602,1.493785
1312146000,1.48915,1.638875,1.47942,1.58191
1313960400,1.586455,1.59035,1.498895,1.51727
1315774800,1.518075,1.613605,1.516325,1.61302
1317589200,1.61011,1.63595,1.52427,1.537505
1319403600,1.5418,1.581385,1.49958,1.563595
1321221600,1.55515,1.605705,1.52135,1.52662
1323036000,1.5241,1.56783,1.51663,1.53539
1324850400,1.537935,1.54657,1.51177,1.52263
1325455200,1.516865,1.522265,1.47134,1.48557
1327269600,1.484425,1.495225,1.46185,1.47615
1329084000,1.47606,1.48922,1.455605,1.475375
1330898400,1.47459,1.52929,1.47442,1.516045
1332709200,1.51721,1.55026,1.50993,1.5279
1334523600,1.52819,1.588805,1.52661,1.586505
1336338000,1.589375,1.61854,1.583815,1.605245
1338152400,1.59833,1.60071,1.544615,1.55853
1339966800,1.55283,1.56033,1.50711,1.516865
1341781200,1.51795,1.52887,1.49632,1.50223
1343595600,1.50253,1.50745,1.471045,1.5065
1345410000,1.505435,1.56364,1.497135,1.541725
1347224400,1.544645,1.5642,1.527975,1.557775
1349038800,1.557835,1.588655,1.546645,1.549175
1350853200,1.55207,1.563165,1.52914,1.5307
1352671200,1.52931,1.541545,1.518285,1.535635
1354485600,1.535635,1.560285,1.526785,1.55478
1356300000,1.55351,1.56766,1.5325,1.53318
1357509600,1.53448,1.537775,1.496505,1.51579
1359324000,1.513225,1.535535,1.493195,1.505815
1361138400,1.505815,1.50777,1.453655,1.458295
1362949200,1.458295,1.46299,1.43818,1.458725
1364763600,1.458725,1.48697,1.44107,1.482105
1366578000,1.482105,1.542135,1.47816,1.532385
1368392400,1.532385,1.588975,1.531685,1.587985
1370206800,1.587985,1.687705,1.567165,1.67258
1372021200,1.67258,1.691905,1.614275,1.66961
1373835600,1.66961,1.719695,1.633445,1.71721
1375650000,1.71721,1.7484,1.68035,1.724865
1377464400,1.724865,1.74548,1.68791,1.717155
1379278800,1.717155,1.742245,1.68745,1.696985
1381093200,1.696985,1.7111,1.664535,1.68652
1382907600,1.68652,1.73024,1.676165,1.720545
1384725600,1.720545,1.819395,1.705645,1.79684
1386540000,1.79684,1.860765,1.78942,1.858595
1388354400,1.858595,1.86977,1.822975,1.835265
1388959200,1.835265,1.918665,1.80162,1.89859
1390773600,1.89859,1.90127,1.811955,1.853805
1392588000,1.853805,1.88259,1.83455,1.843215
1394398800,1.843215,1.86019,1.787515,1.79905
1396213200,1.79905,1.80747,1.77369,1.79889
1398027600,1.79889,1.829565,1.79329,1.80007
1399842000,1.80007,1.83338,1.78302,1.799815
1401656400,1.799815,1.82092,1.782265,1.812055
1403470800,1.812055,1.8374,1.801535,1.82235
1405285200,1.82235,1.836455,1.79765,1.80641
1407099600,1.80641,1.81923,1.777595,1.779025
1408914000,1.779025,1.80028,1.721475,1.80001
1410728400,1.80001,1.86842,1.786,1.84067
1412542800,1.84067,1.85928,1.81105,1.828925
1414357200,1.828925,1.86545,1.787735,1.78995
1416175200,1.78995,1.8793,1.7862,1.872255
1417989600,1.872255,1.930825,1.871325,1.915425
1419804000,1.915425,1.91866,1.88976,1.8948
1420408800,1.8948,1.901505,1.83428,1.89476
