time,open,high,low,close
1020027600,1.45515,1.45515,1.45285,1.454
1021237200,1.4544,1.4573,1.45085,1.4573
1022446800,1.4575,1.47435,1.4571,1.4704
1023656400,1.47,1.47805,1.4669,1.4669
1024866000,1.4664,1.4704,1.46425,1.4671
1026075600,1.4677,1.4726,1.4592,1.4592
1027285200,1.4577,1.458,1.4456,1.4504
1028494800,1.4494,1.4663,1.4494,1.4663
1029704400,1.4658,1.47245,1.4658,1.4707
1030914000,1.4718,1.4718,1.4573,1.468
1032123600,1.467,1.4701,1.4621,1.4652
1033333200,1.4649,1.4663,1.4565,1.463
1034542800,1.4626,1.47075,1.46215,1.4671
1035756000,1.4674,1.4674,1.462,1.462
1036965600,1.4622,1.4723,1.4617,1.4723
1038175200,1.47245,1.4757,1.4713,1.4715
1039384800,1.4716,1.4774,1.4618,1.4625
1040594400,1.46265,1.46265,1.45075,1.4571
1041804000,1.4566,1.46285,1.4566,1.4602
1043013600,1.46055,1.4695,1.46055,1.4683
1044223200,1.46835,1.4702,1.4658,1.4702
1045432800,1.47065,1.4714,1.4607,1.4607
1046642400,1.46125,1.4701,1.4573,1.4681
1047852000,1.46715,1.47815,1.46715,1.4767
1049061600,1.47685,1.4982,1.4755,1.4982
1050267600,1.49775,1.5084,1.4962,1.5027
1051477200,1.50145,1.51535,1.50145,1.5095
1052686800,1.51045,1.5248,1.50815,1.5248
1053896400,1.52675,1.5438,1.52105,1.5438
1055106000,1.5446,1.5458,1.53755,1.5415
1056315600,1.54255,1.55475,1.52925,1.5496
1057525200,1.5487,1.5545,1.53565,1.5358
1058734800,1.534,1.54925,1.534,1.5387
1059944400,1.5384,1.54675,1.52985,1.5445
1061154000,1.5447,1.54835,1.53365,1.5379
1062363600,1.5391,1.557,1.53355,1.557
1063573200,1.5561,1.5586,1.5418,1.5418
1064782800,1.5419,1.55035,1.53695,1.5493
1065992400,1.5493,1.55255,1.54445,1.5469
1067205600,1.5472,1.57165,1.5472,1.5709
1068415200,1.5706,1.5731,1.5467,1.5467
1069624800,1.5472,1.5587,1.54345,1.5507
1070834400,1.5509,1.5557,1.54715,1.5541
1072044000,1.5541,1.56055,1.5532,1.5594
1073253600,1.56,1.5687,1.5592,1.5687
1074463200,1.568,1.5691,1.5626,1.5685
1075672800,1.5677,1.5777,1.5675,1.5777
1076882400,1.5768,1.5786,1.5741,1.5769
1078092000,1.5765,1.58245,1.5673,1.5686
1079301600,1.5653,1.56775,1.5483,1.5579
1080511200,1.5573,1.5671,1.54975,1.5504
1081717200,1.5499,1.5577,1.54875,1.5577
1082926800,1.5584,1.5584,1.54645,1.547
1084136400,1.5471,1.5471,1.5338,1.5369
1085346000,1.5371,1.5401,1.5224,1.5224
1086555600,1.5226,1.5242,1.5076,1.5107
1087765200,1.51,1.52975,1.50975,1.5189
1088974800,1.5175,1.5276,1.5175,1.5254
1090184400,1.5251,1.54205,1.5251,1.5405
1091394000,1.5378,1.54445,1.5323,1.5323
1092603600,1.5324,1.54175,1.5324,1.5405
1093813200,1.5408,1.543,1.5328,1.543
1095022800,1.5424,1.5482,1.54235,1.5482
1096232400,1.5479,1.5539,1.5479,1.5523
1097442000,1.5513,1.5513,1.5357,1.5357
1098651600,1.5343,1.5343,1.527,1.527
1099864800,1.5264,1.5267,1.5131,1.5131
1101074400,1.5131,1.5277,1.50985,1.5217
1102284000,1.5222,1.5387,1.5222,1.5387
1103493600,1.5395,1.5466,1.5386,1.5461
1104703200,1.5453,1.5546,1.5412,1.5468
1105912800,1.5471,1.5507,1.5402,1.547
1107122400,1.5478,1.56335,1.5467,1.5577
1108332000,1.5572,1.558,1.53515,1.5389
1109541600,1.5386,1.55395,1.5344,1.548
1110751200,1.5484,1.55775,1.5441,1.5548
1111960800,1.5548,1.5559,1.5469,1.5485
1113166800,1.5481,1.5573,1.53895,1.5431
1114376400,1.5429,1.5499,1.5355,1.547
1115586000,1.5469,1.5502,1.5415,1.5497
1116795600,1.5492,1.54995,1.5301,1.5325
1118005200,1.5325,1.5467,1.5295,1.5452
1119214800,1.54365,1.5549,1.5378,1.5504
1120424400,1.5497,1.5607,1.5445,1.5597
1121634000,1.5597,1.56595,1.5587,1.5631
1122843600,1.5628,1.56395,1.5508,1.552
1124053200,1.5512,1.5558,1.5448,1.5469
1125262800,1.5465,1.5521,1.5401,1.5428
1126472400,1.5432,1.5572,1.54245,1.5559
1127682000,1.5554,1.559,1.54495,1.5499
1128891600,1.5508,1.5568,1.5432,1.5446
1130101200,1.54445,1.54885,1.5415,1.5444
1131314400,1.5458,1.5498,1.536,1.5475
1132524000,1.5478,1.5518,1.5425,1.5425
1133733600,1.5431,1.5504,1.5359,1.5498
1134943200,1.5498,1.55985,1.54905,1.5567
1136152800,1.5567,1.5567,1.5412,1.5504
1137362400,1.5495,1.5544,1.5462,1.5532
1138572000,1.5529,1.5581,1.5516,1.5559
1139781600,1.5559,1.56465,1.5545,1.5644
1140991200,1.5639,1.5698,1.5585,1.5693
1142200800,1.5688,1.5786,1.56305,1.5778
1143410400,1.5775,1.58575,1.57045,1.5738
1144616400,1.575,1.5788,1.5636,1.5742
1145826000,1.5734,1.5825,1.5577,1.5606
1147035600,1.5607,1.5625,1.5453,1.5545
1148245200,1.5532,1.5654,1.5472,1.5608
1149454800,1.5602,1.5643,1.5497,1.557
1150664400,1.5571,1.5686,1.55545,1.5643
1151874000,1.5652,1.5709,1.55975,1.5616
1153083600,1.5605,1.57875,1.5591,1.5728
1154293200,1.5722,1.5817,1.5696,1.5812
1155502800,1.5794,1.5829,1.5762,1.5811
1156712400,1.5812,1.585,1.57455,1.5813
1157922000,1.581,1.5967,1.5786,1.5801
1159131600,1.5804,1.5914,1.57555,1.588
1160341200,1.588,1.5968,1.58605,1.5886
1161550800,1.5871,1.59595,1.58595,1.5945
1162764000,1.5944,1.6013,1.5913,1.5959
1163973600,1.5959,1.59725,1.5811,1.5915
1165183200,1.5913,1.6002,1.58645,1.5977
1166392800,1.5983,1.61035,1.59715,1.6092
1167602400,1.6092,1.6175,1.6062,1.6119
1168812000,1.6123,1.6226,1.6113,1.6193
1170021600,1.6191,1.62735,1.60845,1.6227
1171231200,1.6223,1.6291,1.6198,1.6233
1172440800,1.6231,1.6242,1.59325,1.6194
1173646800,1.6181,1.62185,1.6031,1.6192
1174856400,1.6194,1.6356,1.6147,1.63481
1176066000,1.63455,1.6466,1.63212,1.64241
1177275600,1.64277,1.65352,1.63683,1.64695
1178485200,1.6463,1.6583,1.64151,1.6579
1179694800,1.65811,1.66131,1.64444,1.65381
1180904400,1.65319,1.66281,1.64201,1.66197
1182114000,1.6615,1.66727,1.64908,1.65408
1183323600,1.6535,1.66063,1.64629,1.65758
1184533200,1.6574,1.66877,1.64669,1.64752
1185742800,1.64645,1.65345,1.63073,1.64154
1186952400,1.64125,1.64445,1.61781,1.64193
1188162000,1.6422,1.64985,1.6317,1.63644
1189371600,1.63575,1.65601,1.6333,1.65239
1190581200,1.65152,1.6674,1.64691,1.6657
1191790800,1.6643,1.6828,1.66372,1.66764
1193000400,1.66706,1.68085,1.66314,1.67399
1194213600,1.67407,1.67427,1.63506,1.63885
1195423200,1.63872,1.65889,1.62999,1.65655
1196632800,1.6555,1.67295,1.64532,1.66354
1197842400,1.66385,1.66873,1.65312,1.65809
1199052000,1.66025,1.66081,1.63244,1.6342
1199656800,1.63363,1.64516,1.60547,1.60613
1200866400,1.60609,1.61874,1.58262,1.61277
1202076000,1.61193,1.62165,1.59436,1.60525
1203285600,1.60522,1.62309,1.5802,1.58035
1204495200,1.58007,1.58792,1.56182,1.56483
1205701200,1.56325,1.5777,1.53324,1.57178
1206910800,1.57077,1.59561,1.56651,1.58242
1208120400,1.57883,1.6248,1.57618,1.61675
1209330000,1.6165,1.634745,1.60663,1.61176
1210539600,1.61021,1.63771,1.60953,1.61627
1211749200,1.61541,1.63013,1.60373,1.60732
1212958800,1.60761,1.62185,1.60252,1.6163
1214168400,1.6162,1.6251,1.60153,1.61031
1215378000,1.60922,1.62472,1.59918,1.62049
1216587600,1.62041,1.636925,1.61623,1.63365
1217797200,1.63395,1.63497,1.60961,1.60985
1219006800,1.61027,1.62564,1.60971,1.61616
1220216400,1.61498,1.61663,1.58123,1.6078
1221426000,1.602,1.60569,1.575005,1.59354
1222635600,1.59144,1.59293,1.50773,1.52636
1223845200,1.53199,1.55587,1.441005,1.47315
1225054800,1.4699,1.51731,1.42994,1.49898
1226268000,1.50412,1.541855,1.471395,1.53901
1227477600,1.53832,1.55505,1.51625,1.55212
1228687200,1.55296,1.58856,1.528395,1.53584
1229896800,1.53548,1.54314,1.47575,1.50302
1231106400,1.5015,1.51456,1.46553,1.48458
1232316000,1.48726,1.519985,1.47365,1.48647
1233525600,1.48486,1.5157,1.48128,1.49281
1234735200,1.48908,1.49908,1.46979,1.48234
1235944800,1.4792,1.540245,1.4578,1.53242
1237150800,1.53174,1.544975,1.51733,1.52055
1238360400,1.51767,1.530035,1.50628,1.52218
1239570000,1.52272,1.52472,1.50739,1.50838
1240779600,1.50841,1.518705,1.501225,1.50808
1241989200,1.50742,1.523455,1.500595,1.51947
1243198800,1.51976,1.52395,1.50677,1.51648
1244408400,1.51759,1.52183,1.500795,1.50698
1245618000,1.50701,1.538385,1.50093,1.51908
1246827600,1.51897,1.52243,1.511025,1.51849
1248037200,1.51883,1.534645,1.514355,1.52318
1249246800,1.52333,1.536415,1.52211,1.52242
1250456400,1.52402,1.524405,1.513475,1.51568
1251666000,1.51607,1.520375,1.512485,1.51311
1252875600,1.51283,1.52344,1.50727,1.50932
1254085200,1.50991,1.52392,1.50781,1.51933
1255294800,1.51853,1.520365,1.509225,1.51401
1256504400,1.51308,1.517395,1.5084,1.51054
1257717600,1.51034,1.514555,1.50817,1.513
1258927200,1.51292,1.51328,1.501155,1.5105
1260136800,1.51049,1.513995,1.490945,1.49484
1261346400,1.48763,1.49896,1.48196,1.48359
1262556000,1.48325,1.48902,1.47223,1.47538
1263765600,1.47541,1.4782,1.463585,1.47055
1264975200,1.47026,1.48551,1.455935,1.46606
1266184800,1.4671,1.469365,1.4618,1.46305
1267394400,1.4632,1.465575,1.45615,1.45655
1268600400,1.45695,1.45785,1.42326,1.42839
1269810000,1.42677,1.44113,1.414455,1.43875
1271019600,1.43888,1.44662,1.42925,1.43557
1272229200,1.43492,1.436725,1.4005,1.41314
1273438800,1.42041,1.45888,1.39999,1.44493
1274648400,1.44303,1.44449,1.38652,1.39178
1275858000,1.38921,1.404025,1.371825,1.37321
1277067600,1.37507,1.37623,1.30738,1.3354
1278277200,1.33605,1.362395,1.32608,1.35817
1279486800,1.35418,1.3818,1.334245,1.35881
1280696400,1.35925,1.392495,1.3404,1.34048
1281906000,1.34141,1.34577,1.29704,1.31193
1283115600,1.31151,1.31632,1.27661,1.29302
1284325200,1.29701,1.33914,1.28736,1.32621
1285534800,1.32533,1.349315,1.31653,1.342
1286744400,1.34452,1.36516,1.32656,1.36331
1287954000,1.36193,1.383445,1.343915,1.3492
1289167200,1.35224,1.3674,1.323025,1.35669
1290376800,1.3613,1.36583,1.29323,1.30613
1291586400,1.30527,1.31232,1.272,1.27778
1292796000,1.27671,1.27837,1.24017,1.25214
1294005600,1.24775,1.29526,1.24151,1.28994
1295215200,1.2886,1.30692,1.277185,1.282
1296424800,1.2793,1.32053,1.27806,1.31924
1297634400,1.31653,1.320305,1.27064,1.27673
1298844000,1.27733,1.30403,1.27267,1.29275
1300050000,1.29536,1.297065,1.24271,1.29593
1301259600,1.29438,1.324325,1.28887,1.3128
1302469200,1.31308,1.31666,1.273,1.29067
1303678800,1.28951,1.296515,1.25764,1.25859
1304888400,1.26192,1.27016,1.24031,1.24266
1306098000,1.24238,1.24686,1.20546,1.22038
1307307600,1.22048,1.231245,1.194695,1.21417
1308517200,1.21258,1.23339,1.1806,1.23178
1309726800,1.23334,1.234535,1.14929,1.15392
1310936400,1.14178,1.18917,1.12982,1.13133
1312146000,1.13809,1.14516,1.00707,1.10829
1313355600,1.11758,1.17359,1.11513,1.16899
1314565200,1.17055,1.218685,1.10025,1.20752
1315774800,1.20623,1.234445,1.20234,1.22187
1316984400,1.22228,1.242835,1.212235,1.24065
1318194000,1.24169,1.247375,1.220785,1.22624
1319403600,1.22484,1.23066,1.21304,1.21998
1320616800,1.22699,1.245675,1.22643,1.23978
1321826400,1.23964,1.24162,1.22251,1.23397
1323036000,1.236305,1.244375,1.2204,1.22102
1324245600,1.22143,1.224265,1.213535,1.21713
1325455200,1.21484,1.2199,1.206285,1.20735
1326664800,1.20716,1.21335,1.20553,1.20657
1327874400,1.20646,1.212795,1.20321,1.20945
1329084000,1.20897,1.210235,1.204065,1.20505
1330293600,1.205095,1.20695,1.204335,1.20578
1331499600,1.20575,1.214695,1.20487,1.20501
1332709200,1.20501,1.20697,1.19972,1.20084
1333918800,1.20116,1.20353,1.20085,1.20161
1335128400,1.20163,1.20218,1.20105,1.2013
1336338000,1.20118,1.201515,1.200795,1.20113
1337547600,1.2011,1.207545,1.200605,1.20126
1338757200,1.20125,1.202125,1.200655,1.20115
1339966800,1.20116,1.20386,1.200705,1.20125
1341176400,1.20136,1.20194,1.200765,1.20091
1342386000,1.20088,1.20154,1.20058,1.20107
1343595600,1.2011,1.20805,1.200805,1.20093
1344805200,1.201035,1.20127,1.20077,1.20085
1346014800,1.20099,1.215575,1.20075,1.21043
1347224400,1.20872,1.21846,1.20361,1.2113
1348434000,1.21093,1.213615,1.207865,1.21148
1349643600,1.21112,1.214355,1.205945,1.20851
1350853200,1.20887,1.211135,1.205445,1.20713
1352066400,1.20686,1.20901,1.20348,1.20473
1353276000,1.20464,1.205915,1.20305,1.20534
1354485600,1.20534,1.216835,1.205,1.20805
1355695200,1.207215,1.210155,1.206495,1.207545
1356904800,1.20735,1.21074,1.206405,1.20847
1357509600,1.20899,1.256955,1.20836,1.24425
1358719200,1.244705,1.251475,1.23067,1.23882
1359928800,1.239975,1.240715,1.2256,1.23167
1361138400,1.23167,1.236015,1.21196,1.22752
1362348000,1.22752,1.239065,1.223875,1.22732
1363554000,1.22732,1.229125,1.215655,1.21693
1364763600,1.21693,1.22125,1.21304,1.21611
1365973200,1.21611,1.234885,1.21373,1.22821
1367182800,1.22821,1.24608,1.219655,1.24338
1368392400,1.24338,1.264935,1.2384,1.24328
1369602000,1.24328,1.25726,1.22698,1.23715
1370811600,1.23715,1.241915,1.222285,1.22615
1372021200,1.22615,1.238235,1.221875,1.23662
