date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,result,pips,range_pips,target_price,stop_loss_price
2022.09.01,SHORT,13:30:00,1.00082,15:30:00,0.9988600000000001,TARGET,WIN,19.599999999999618,39.199999999999235,0.9988600000000001,1.00484
2022.09.02,LONG,12:30:00,0.99973,13:00:00,1.0013450000000002,TARGET,WIN,16.15000000000144,32.300000000000665,1.0013450000000002,0.9964
2022.09.06,SHORT,12:00:00,0.9946,13:30:00,0.9926250000000001,TARGET,WIN,19.74999999999949,39.50000000000009,0.9926250000000001,0.99865
2022.09.07,SHORT,14:30:00,0.98864,17:15:00,0.99301,STOP_LOSS,LOSS,-43.69999999999985,42.69999999999996,0.986505,0.99301
2022.09.08,LONG,13:15:00,1.00158,16:00:00,0.9976,STOP_LOSS,LOSS,-39.799999999998725,38.79999999999883,1.0035199999999997,0.9976
2022.09.13,LONG,12:00:00,1.01574,13:30:00,1.0172100000000002,TARGET,WIN,14.700000000000824,29.400000000001647,1.0172100000000002,1.0127
2022.09.15,LONG,12:30:00,0.99965,15:45:00,1.001655,TARGET,WIN,20.049999999999237,40.10000000000069,1.001655,0.99554
2022.09.19,LONG,13:45:00,0.99881,14:00:00,0.999875,TARGET,WIN,10.649999999999826,21.299999999999653,0.999875,0.99658
2022.09.20,SHORT,14:00:00,0.9999199999999999,15:15:00,0.9978199999999999,TARGET,WIN,20.999999999999908,41.999999999999815,0.9978199999999999,1.00422
2022.09.27,SHORT,12:00:00,0.962,18:15:00,0.9595049999999999,TARGET,WIN,24.95000000000025,49.9000000000005,0.9595049999999999,0.96709
2022.09.29,LONG,12:00:00,0.9677399999999999,12:30:00,0.9697749999999998,TARGET,WIN,20.34999999999898,40.69999999999907,0.9697749999999998,0.96357
2022.10.03,SHORT,12:30:00,0.97859,12:45:00,0.9764949999999999,TARGET,WIN,20.950000000000692,41.90000000000027,0.9764949999999999,0.98288
2022.10.06,SHORT,13:15:00,0.98742,16:00:00,0.985045,TARGET,WIN,23.75000000000016,47.50000000000032,0.985045,0.99227
2022.10.12,SHORT,15:30:00,0.96948,17:30:00,0.967625,TARGET,WIN,18.55000000000051,37.09999999999991,0.967625,0.97329
2022.10.13,LONG,12:00:00,0.9715199999999999,12:15:00,0.9729599999999999,TARGET,WIN,14.399999999999968,28.799999999999937,0.9729599999999999,0.96854
2022.10.17,LONG,13:00:00,0.9758,15:45:00,0.97767,TARGET,WIN,18.700000000000383,37.39999999999966,0.97767,0.97196
2022.10.18,SHORT,13:45:00,0.98234,16:30:00,0.98737,STOP_LOSS,LOSS,-50.29999999999979,49.2999999999999,0.979875,0.98737
2022.10.19,SHORT,12:15:00,0.98111,13:15:00,0.97967,TARGET,WIN,14.399999999999968,28.799999999999937,0.97967,0.98409
2022.10.20,LONG,13:30:00,0.97955,13:45:00,0.980705,TARGET,WIN,11.550000000000171,23.100000000000342,0.980705,0.97714
2022.10.24,SHORT,12:15:00,0.98153,16:45:00,0.9862,STOP_LOSS,LOSS,-46.69999999999952,45.69999999999963,0.979245,0.9862
2022.10.25,SHORT,14:00:00,0.98515,16:00:00,0.98788,STOP_LOSS,LOSS,-27.300000000000104,26.30000000000021,0.983835,0.98788
2022.10.27,SHORT,12:00:00,1.00533,12:30:00,1.00401,TARGET,WIN,13.199999999999878,26.399999999999757,1.00401,1.00807
2022.10.31,SHORT,15:45:00,0.99132,16:45:00,0.989295,TARGET,WIN,20.249999999999435,40.49999999999998,0.989295,0.99547
2022.11.01,LONG,16:00:00,0.9948899999999999,17:00:00,0.99084,STOP_LOSS,LOSS,-40.49999999999887,39.49999999999898,0.9968649999999999,0.99084
2022.11.02,LONG,13:00:00,0.9908,18:00:00,0.98711,STOP_LOSS,LOSS,-36.89999999999971,35.89999999999982,0.992595,0.98711
2022.11.04,LONG,13:30:00,0.9791799999999999,14:00:00,0.98088,TARGET,WIN,17.000000000000348,33.99999999999959,0.98088,0.97568
2022.11.08,LONG,13:15:00,1.0006599999999999,17:00:00,1.0023799999999998,TARGET,WIN,17.199999999999438,34.399999999998876,1.0023799999999998,0.99712
2022.11.15,LONG,15:30:00,1.04388,16:45:00,1.0388,STOP_LOSS,LOSS,-50.799999999999734,49.79999999999984,1.04637,1.0388
2022.11.23,LONG,16:45:00,1.03443,17:00:00,1.03677,TARGET,WIN,23.400000000000087,46.800000000000175,1.03677,1.02965
2022.11.25,SHORT,14:45:00,1.03813,16:15:00,1.0358100000000001,TARGET,WIN,23.199999999998777,46.39999999999978,1.0358100000000001,1.04287
2022.11.29,SHORT,15:45:00,1.03498,16:00:00,1.032845,TARGET,WIN,21.34999999999998,42.69999999999996,1.032845,1.03935
2022.11.30,LONG,15:15:00,1.03824,17:15:00,1.03416,STOP_LOSS,LOSS,-40.800000000000836,39.80000000000095,1.0402300000000002,1.03416
2022.12.02,SHORT,15:30:00,1.05119,15:45:00,1.0495800000000002,TARGET,WIN,16.099999999998893,32.2,1.0495800000000002,1.05451
2022.12.05,LONG,13:45:00,1.05662,14:45:00,1.0589299999999997,TARGET,WIN,23.099999999998122,46.19999999999847,1.0589299999999997,1.0519
2022.12.06,LONG,13:15:00,1.0510599999999999,14:15:00,1.0525949999999997,TARGET,WIN,15.34999999999842,30.69999999999906,1.0525949999999997,1.04789
2022.12.08,LONG,15:30:00,1.05285,17:30:00,1.0547600000000001,TARGET,WIN,19.100000000000783,38.200000000001566,1.0547600000000001,1.04893
2022.12.09,SHORT,15:30:00,1.05456,16:00:00,1.053045,TARGET,WIN,15.14999999999933,30.300000000000882,1.053045,1.05769
2022.12.12,LONG,13:00:00,1.05677,18:00:00,1.05202,STOP_LOSS,LOSS,-47.50000000000032,46.500000000000426,1.0590950000000001,1.05202
2022.12.13,LONG,15:15:00,1.05617,15:30:00,1.0578100000000001,TARGET,WIN,16.40000000000086,32.80000000000172,1.0578100000000001,1.05279
2022.12.15,LONG,15:30:00,1.06479,16:00:00,1.0668599999999997,TARGET,WIN,20.699999999997942,41.3999999999981,1.0668599999999997,1.06055
2022.12.19,SHORT,13:00:00,1.06119,17:45:00,1.058935,TARGET,WIN,22.55000000000118,45.100000000000136,1.058935,1.0658
2022.12.20,LONG,13:30:00,1.06409,15:00:00,1.0604,STOP_LOSS,LOSS,-36.89999999999971,35.89999999999982,1.065885,1.0604
2022.12.21,SHORT,13:45:00,1.06116,15:00:00,1.06374,STOP_LOSS,LOSS,-25.799999999998047,24.799999999998157,1.0599200000000002,1.06374
2022.12.22,SHORT,13:00:00,1.06251,15:30:00,1.060855,TARGET,WIN,16.54999999999962,33.09999999999924,1.060855,1.06592
2022.12.23,LONG,15:30:00,1.06296,16:30:00,1.05961,STOP_LOSS,LOSS,-33.499999999999645,32.49999999999975,1.064585,1.05961
2022.12.27,SHORT,14:45:00,1.06374,15:00:00,1.0621749999999999,TARGET,WIN,15.650000000000386,31.30000000000077,1.0621749999999999,1.06697
2022.12.28,LONG,13:45:00,1.0649,16:30:00,1.0659049999999999,TARGET,WIN,10.049999999999226,20.100000000000673,1.0659049999999999,1.06279
2022.12.29,LONG,15:30:00,1.06592,19:45:00,1.067705,TARGET,WIN,17.849999999999255,35.70000000000073,1.067705,1.06225
2022.12.30,LONG,13:00:00,1.06771,13:30:00,1.069025,TARGET,WIN,13.149999999999551,26.299999999999102,1.069025,1.06498
2023.01.02,SHORT,17:00:00,1.06703,18:15:00,1.06561,TARGET,WIN,14.199999999999768,28.400000000001757,1.06561,1.06997
2023.01.05,SHORT,13:30:00,1.0604,15:15:00,1.059205,TARGET,WIN,11.950000000000571,23.899999999998922,1.059205,1.06289
2023.01.06,SHORT,13:45:00,1.04955,15:30:00,1.0531,STOP_LOSS,LOSS,-35.49999999999942,34.49999999999953,1.047825,1.0531
2023.01.09,LONG,15:15:00,1.07007,15:30:00,1.07206,TARGET,WIN,19.899999999999363,39.80000000000095,1.07206,1.06599
2023.01.10,SHORT,14:00:00,1.07284,14:30:00,1.071715,TARGET,WIN,11.250000000000426,22.500000000000853,1.071715,1.07519
2023.01.11,LONG,13:00:00,1.07521,16:15:00,1.076485,TARGET,WIN,12.749999999999151,25.500000000000522,1.076485,1.07256
2023.01.12,LONG,15:15:00,1.07745,15:30:00,1.078985,TARGET,WIN,15.350000000000641,30.700000000001282,1.078985,1.07428
2023.01.13,SHORT,13:00:00,1.08322,13:15:00,1.08166,TARGET,WIN,15.600000000000058,31.200000000000117,1.08166,1.08644
2023.01.17,LONG,14:15:00,1.0839699999999999,14:45:00,1.0854449999999998,TARGET,WIN,14.74999999999893,29.49999999999786,1.0854449999999998,1.08092
2023.01.18,SHORT,13:45:00,1.08244,16:15:00,1.08716,STOP_LOSS,LOSS,-47.199999999998354,46.19999999999847,1.08013,1.08716
2023.01.19,SHORT,15:30:00,1.08023,17:45:00,1.078475,TARGET,WIN,17.54999999999951,35.09999999999902,1.078475,1.08384
2023.01.20,SHORT,13:45:00,1.08249,15:45:00,1.080825,TARGET,WIN,16.650000000000276,33.30000000000055,1.080825,1.08592
2023.01.23,SHORT,13:00:00,1.08921,14:00:00,1.08784,TARGET,WIN,13.700000000000934,27.399999999999647,1.08784,1.09205
2023.01.25,SHORT,13:00:00,1.0862100000000001,16:30:00,1.0892,STOP_LOSS,LOSS,-29.89999999999826,28.89999999999837,1.0847650000000002,1.0892
2023.01.26,SHORT,14:15:00,1.08914,15:30:00,1.087355,TARGET,WIN,17.849999999999255,35.70000000000073,1.087355,1.09281
2023.01.27,SHORT,15:00:00,1.08646,16:00:00,1.084965,TARGET,WIN,14.95000000000024,29.90000000000048,1.084965,1.08955
2023.01.31,LONG,15:30:00,1.08459,18:00:00,1.08673,TARGET,WIN,21.400000000000308,42.800000000000615,1.08673,1.08021
2023.02.01,LONG,13:15:00,1.08949,15:15:00,1.0907050000000003,TARGET,WIN,12.150000000001882,24.300000000001543,1.0907050000000003,1.08696
2023.02.02,SHORT,15:15:00,1.09795,15:45:00,1.0964450000000001,TARGET,WIN,15.049999999998676,30.09999999999957,1.0964450000000001,1.10106
2023.02.06,SHORT,13:30:00,1.07588,16:45:00,1.0741049999999999,TARGET,WIN,17.75000000000082,35.50000000000164,1.0741049999999999,1.07953
2023.02.07,SHORT,15:15:00,1.06959,17:00:00,1.06768,TARGET,WIN,19.100000000000783,38.19999999999935,1.06768,1.07351
2023.02.08,SHORT,13:00:00,1.07399,15:15:00,1.0729950000000001,TARGET,WIN,9.949999999998571,19.899999999999363,1.0729950000000001,1.07608
2023.02.09,LONG,15:30:00,1.07793,22:00:00,1.07328,STOP_LOSS,LOSS,-46.500000000000426,45.50000000000054,1.080205,1.07328
2023.02.13,LONG,14:15:00,1.06864,16:30:00,1.069755,TARGET,WIN,11.149999999999771,22.299999999999542,1.069755,1.06631
2023.02.14,LONG,15:30:00,1.07679,16:15:00,1.07289,STOP_LOSS,LOSS,-39.00000000000014,38.000000000000256,1.07869,1.07289
2023.02.15,SHORT,14:45:00,1.07037,15:30:00,1.0689600000000001,TARGET,WIN,14.099999999999113,28.200000000000447,1.0689600000000001,1.07329
2023.02.16,SHORT,15:30:00,1.06877,15:45:00,1.06708,TARGET,WIN,16.899999999999693,33.799999999999386,1.06708,1.07225
2023.02.17,SHORT,13:15:00,1.06296,14:15:00,1.0614249999999998,TARGET,WIN,15.350000000000641,30.700000000001282,1.0614249999999998,1.06613
2023.02.21,LONG,17:30:00,1.06895,20:30:00,1.06427,STOP_LOSS,LOSS,-46.800000000000175,45.80000000000028,1.07124,1.06427
2023.02.22,LONG,16:45:00,1.06586,18:00:00,1.06246,STOP_LOSS,LOSS,-34.000000000000696,33.00000000000081,1.0675100000000002,1.06246
2023.02.23,SHORT,13:15:00,1.0586200000000001,14:45:00,1.06177,STOP_LOSS,LOSS,-31.49999999999986,30.49999999999997,1.0570950000000001,1.06177
2023.02.24,SHORT,13:30:00,1.05786,14:15:00,1.057035,TARGET,WIN,8.250000000000757,16.499999999999293,1.057035,1.05961
2023.02.27,LONG,13:00:00,1.0568899999999999,15:45:00,1.0578949999999998,TARGET,WIN,10.049999999999226,20.099999999998452,1.0578949999999998,1.05478
2023.02.28,LONG,15:45:00,1.06273,17:00:00,1.0643749999999998,TARGET,WIN,16.449999999998965,32.90000000000015,1.0643749999999998,1.05934
2023.03.02,SHORT,12:45:00,1.06181,14:45:00,1.06053,TARGET,WIN,12.799999999999478,25.600000000001177,1.06053,1.06447
2023.03.03,SHORT,12:00:00,1.0606200000000001,15:45:00,1.0629,STOP_LOSS,LOSS,-22.799999999998377,21.799999999998487,1.05953,1.0629
2023.03.06,SHORT,12:00:00,1.06268,15:30:00,1.06573,STOP_LOSS,LOSS,-30.49999999999997,29.50000000000008,1.0612050000000002,1.06573
2023.03.07,SHORT,12:00:00,1.06545,17:00:00,1.0635000000000001,TARGET,WIN,19.499999999998963,39.00000000000014,1.0635000000000001,1.06945
2023.03.08,LONG,16:00:00,1.05495,16:30:00,1.0557050000000001,TARGET,WIN,7.550000000000612,15.100000000001224,1.0557050000000001,1.05334
2023.03.09,LONG,13:00:00,1.0570599999999999,16:45:00,1.058145,TARGET,WIN,10.850000000000026,21.700000000000053,1.058145,1.05479
2023.03.10,LONG,15:30:00,1.06078,15:45:00,1.0624300000000002,TARGET,WIN,16.500000000001513,33.00000000000081,1.0624300000000002,1.05738
2023.03.13,SHORT,12:00:00,1.0702800000000001,12:15:00,1.068615,TARGET,WIN,16.650000000000276,33.299999999998334,1.068615,1.07371
2023.03.14,LONG,13:30:00,1.07164,15:30:00,1.07348,TARGET,WIN,18.400000000000638,36.79999999999906,1.07348,1.06786
2023.03.15,SHORT,12:00:00,1.07258,12:15:00,1.0717100000000002,TARGET,WIN,8.699999999999264,17.399999999998528,1.0717100000000002,1.07442
2023.03.16,SHORT,15:30:00,1.05917,16:15:00,1.0570249999999999,TARGET,WIN,21.450000000000635,42.90000000000127,1.0570249999999999,1.06356
2023.03.17,SHORT,12:15:00,1.06437,13:30:00,1.0631050000000002,TARGET,WIN,12.649999999998496,25.299999999999212,1.0631050000000002,1.067
2023.03.21,LONG,12:30:00,1.07395,13:30:00,1.075695,TARGET,WIN,17.450000000001076,34.899999999999935,1.075695,1.07036
2023.03.22,LONG,12:00:00,1.07839,14:45:00,1.0795949999999999,TARGET,WIN,12.049999999999006,24.100000000000232,1.0795949999999999,1.07588
2023.03.23,SHORT,12:15:00,1.08899,13:15:00,1.0870449999999998,TARGET,WIN,19.450000000000855,38.90000000000171,1.0870449999999998,1.09298
2023.03.28,LONG,14:30:00,1.0835,22:45:00,1.08482,TARGET,WIN,13.199999999999878,26.399999999999757,1.08482,1.08076
2023.03.29,LONG,12:00:00,1.08404,12:30:00,1.08513,TARGET,WIN,10.900000000000354,21.799999999998487,1.08513,1.08176
2023.03.31,SHORT,13:45:00,1.08717,20:30:00,1.085275,TARGET,WIN,18.9499999999998,37.8999999999996,1.085275,1.09106
2023.04.05,SHORT,14:00:00,1.09395,17:30:00,1.09261,TARGET,WIN,13.399999999998968,26.800000000000157,1.09261,1.09673
2023.04.06,SHORT,12:15:00,1.08922,15:00:00,1.09171,STOP_LOSS,LOSS,-24.899999999998812,23.899999999998922,1.088025,1.09171
2023.04.07,SHORT,13:00:00,1.09104,13:45:00,1.09196,STOP_LOSS,LOSS,-9.200000000000319,8.20000000000043,1.09063,1.09196
2023.04.10,SHORT,14:15:00,1.0894300000000001,15:00:00,1.08834,TARGET,WIN,10.900000000000354,21.799999999998487,1.08834,1.09171
2023.04.11,LONG,12:00:00,1.09111,13:45:00,1.0925799999999999,TARGET,WIN,14.699999999998603,29.399999999999427,1.0925799999999999,1.08807
2023.04.12,LONG,15:30:00,1.09382,15:45:00,1.09489,TARGET,WIN,10.699999999999044,21.400000000000308,1.09489,1.09158
2023.04.13,LONG,12:30:00,1.10259,15:45:00,1.10501,TARGET,WIN,24.200000000000887,48.39999999999955,1.10501,1.09765
2023.04.14,SHORT,14:00:00,1.10528,15:30:00,1.1041850000000002,TARGET,WIN,10.949999999998461,21.899999999999142,1.1041850000000002,1.10757
2023.04.17,SHORT,15:45:00,1.09627,16:15:00,1.0944700000000003,TARGET,WIN,17.999999999998018,35.99999999999825,1.0944700000000003,1.09997
2023.04.19,SHORT,12:15:00,1.09453,12:30:00,1.093235,TARGET,WIN,12.950000000000461,25.900000000000922,1.093235,1.09722
2023.04.20,SHORT,15:00:00,1.09487,15:15:00,1.093445,TARGET,WIN,14.250000000000096,28.500000000000192,1.093445,1.09782
2023.04.21,LONG,14:15:00,1.09731,16:00:00,1.099035,TARGET,WIN,17.249999999999766,34.49999999999953,1.099035,1.09376
2023.04.24,LONG,12:00:00,1.10105,17:30:00,1.1032350000000002,TARGET,WIN,21.850000000001035,43.69999999999985,1.1032350000000002,1.09658
2023.04.25,SHORT,13:45:00,1.10233,16:00:00,1.10073,TARGET,WIN,16.00000000000046,31.999999999998696,1.10073,1.10563
2023.04.27,SHORT,12:45:00,1.10386,15:30:00,1.1027650000000002,TARGET,WIN,10.949999999998461,21.899999999999142,1.1027650000000002,1.10615
2023.05.01,SHORT,12:00:00,1.09903,13:00:00,1.10064,STOP_LOSS,LOSS,-16.100000000001113,15.100000000001224,1.098275,1.10064
2023.05.02,SHORT,12:15:00,1.0959,22:45:00,1.10066,STOP_LOSS,LOSS,-47.59999999999876,46.599999999998865,1.0935700000000002,1.10066
2023.05.03,LONG,17:00:00,1.10477,21:00:00,1.106395,TARGET,WIN,16.249999999999876,32.49999999999975,1.106395,1.10142
2023.05.05,SHORT,12:00:00,1.10227,14:45:00,1.1010600000000001,TARGET,WIN,12.099999999999334,24.199999999998667,1.1010600000000001,1.10479
2023.05.08,SHORT,12:00:00,1.10347,12:15:00,1.1025749999999999,TARGET,WIN,8.950000000000902,17.899999999999583,1.1025749999999999,1.10536
2023.05.09,SHORT,14:30:00,1.09716,15:45:00,1.0957499999999998,TARGET,WIN,14.100000000001334,28.200000000000447,1.0957499999999998,1.10008
2023.05.10,SHORT,12:00:00,1.0949,15:30:00,1.09823,STOP_LOSS,LOSS,-33.30000000000055,32.300000000000665,1.0932849999999998,1.09823
2023.05.12,SHORT,12:15:00,1.09035,15:00:00,1.0888,TARGET,WIN,15.499999999999403,31.000000000001027,1.0888,1.09355
2023.05.15,SHORT,12:00:00,1.08591,14:45:00,1.08801,STOP_LOSS,LOSS,-20.999999999999908,20.000000000000018,1.0849099999999998,1.08801
2023.05.16,LONG,12:00:00,1.08988,17:00:00,1.08629,STOP_LOSS,LOSS,-35.89999999999982,34.899999999999935,1.091625,1.08629
2023.05.18,SHORT,12:15:00,1.08079,15:30:00,1.07951,TARGET,WIN,12.799999999999478,25.600000000001177,1.07951,1.08345
2023.05.19,LONG,12:30:00,1.07954,15:00:00,1.0809199999999999,TARGET,WIN,13.799999999999368,27.599999999998737,1.0809199999999999,1.07668
2023.05.23,SHORT,12:30:00,1.0784,13:15:00,1.077,TARGET,WIN,14.000000000000679,27.999999999999137,1.077,1.0813
2023.05.24,SHORT,13:00:00,1.07692,13:15:00,1.0757150000000002,TARGET,WIN,12.049999999999006,24.099999999998012,1.0757150000000002,1.07943
2023.05.26,LONG,13:45:00,1.07453,14:30:00,1.075475,TARGET,WIN,9.449999999999736,18.899999999999473,1.075475,1.07254
2023.05.30,LONG,12:15:00,1.07092,13:00:00,1.0727100000000003,TARGET,WIN,17.900000000001803,35.80000000000139,1.0727100000000003,1.06724
2023.05.31,LONG,16:30:00,1.06989,17:15:00,1.06584,STOP_LOSS,LOSS,-40.500000000001094,39.5000000000012,1.071865,1.06584
2023.06.01,LONG,12:00:00,1.06878,12:45:00,1.07003,TARGET,WIN,12.499999999999734,25.000000000001688,1.07003,1.06618
2023.06.02,SHORT,14:45:00,1.0759,15:30:00,1.07495,TARGET,WIN,9.500000000000064,19.000000000000128,1.07495,1.0779
2023.06.05,SHORT,15:30:00,1.06823,17:00:00,1.07011,STOP_LOSS,LOSS,-18.799999999998818,17.799999999998928,1.0673400000000002,1.07011
2023.06.06,SHORT,12:15:00,1.06942,15:15:00,1.067535,TARGET,WIN,18.850000000001366,37.700000000000514,1.067535,1.07329
2023.06.07,LONG,12:00:00,1.0694299999999999,13:15:00,1.0706799999999999,TARGET,WIN,12.499999999999734,24.999999999999467,1.0706799999999999,1.06683
2023.06.08,LONG,12:00:00,1.07309,15:30:00,1.074535,TARGET,WIN,14.449999999999186,28.900000000000592,1.074535,1.0701
2023.06.09,SHORT,12:45:00,1.07582,15:15:00,1.07819,STOP_LOSS,LOSS,-23.699999999999832,22.699999999999942,1.0746850000000001,1.07819
2023.06.12,LONG,12:30:00,1.07851,16:45:00,1.0744,STOP_LOSS,LOSS,-41.10000000000058,40.10000000000069,1.0805150000000001,1.0744
2023.06.13,LONG,12:00:00,1.08091,15:30:00,1.082255,TARGET,WIN,13.449999999999296,26.900000000000812,1.082255,1.07812
2023.06.14,LONG,12:30:00,1.08057,15:30:00,1.082,TARGET,WIN,14.300000000000423,28.600000000000847,1.082,1.07761
2023.06.15,LONG,12:00:00,1.08383,15:30:00,1.0855150000000002,TARGET,WIN,16.850000000001586,33.700000000000955,1.0855150000000002,1.08036
2023.06.16,LONG,14:45:00,1.09632,17:15:00,1.09338,STOP_LOSS,LOSS,-29.399999999999427,28.399999999999537,1.09774,1.09338
2023.06.19,SHORT,12:15:00,1.09241,12:45:00,1.0916550000000003,TARGET,WIN,7.549999999998391,15.099999999999003,1.0916550000000003,1.09402
2023.06.20,SHORT,15:45:00,1.09141,17:30:00,1.089855,TARGET,WIN,15.54999999999973,31.09999999999946,1.089855,1.09462
2023.06.21,LONG,17:15:00,1.09346,17:30:00,1.0948650000000002,TARGET,WIN,14.050000000001006,28.100000000002012,1.0948650000000002,1.09055
2023.06.22,LONG,13:00:00,1.10046,16:00:00,1.09795,STOP_LOSS,LOSS,-25.100000000000122,24.100000000000232,1.1016650000000001,1.09795
2023.06.27,LONG,12:45:00,1.09447,15:15:00,1.09585,TARGET,WIN,13.799999999999368,27.600000000000957,1.09585,1.09161
2023.06.28,LONG,13:30:00,1.09615,15:00:00,1.0936,STOP_LOSS,LOSS,-25.500000000000522,24.500000000000632,1.097375,1.0936
2023.06.29,LONG,13:15:00,1.09227,14:45:00,1.0938700000000001,TARGET,WIN,16.00000000000046,32.00000000000092,1.0938700000000001,1.08897
2023.06.30,LONG,15:00:00,1.08707,15:30:00,1.0888099999999998,TARGET,WIN,17.399999999998528,34.79999999999927,1.0888099999999998,1.08349
2023.07.03,LONG,15:45:00,1.09078,17:00:00,1.0926250000000002,TARGET,WIN,18.450000000000966,36.90000000000193,1.0926250000000002,1.08699
2023.07.04,SHORT,14:00:00,1.0890900000000001,23:30:00,1.0879450000000002,TARGET,WIN,11.449999999999516,22.899999999999032,1.0879450000000002,1.09148
2023.07.06,LONG,13:15:00,1.08762,14:15:00,1.08911,TARGET,WIN,14.899999999999913,29.799999999999827,1.08911,1.08454
2023.07.07,LONG,15:30:00,1.09013,15:45:00,1.0918,TARGET,WIN,16.700000000000603,33.40000000000121,1.0918,1.08669
2023.07.10,LONG,12:00:00,1.09666,15:30:00,1.0945,STOP_LOSS,LOSS,-21.599999999999397,20.599999999999508,1.09769,1.0945
2023.07.11,SHORT,12:00:00,1.10013,14:30:00,1.098905,TARGET,WIN,12.250000000000316,24.500000000000632,1.098905,1.10268
2023.07.12,SHORT,12:00:00,1.10192,15:30:00,1.10354,STOP_LOSS,LOSS,-16.199999999999548,15.199999999999658,1.1011600000000001,1.10354
2023.07.13,LONG,12:30:00,1.11709,16:30:00,1.1190449999999998,TARGET,WIN,19.54999999999929,39.09999999999858,1.1190449999999998,1.11308
2023.07.17,SHORT,15:45:00,1.12215,16:30:00,1.120835,TARGET,WIN,13.149999999999551,26.300000000001322,1.120835,1.12488
2023.07.19,LONG,12:15:00,1.12381,17:00:00,1.1196,STOP_LOSS,LOSS,-42.10000000000047,41.10000000000058,1.1258650000000001,1.1196
2023.07.20,SHORT,15:00:00,1.1197,15:30:00,1.1185549999999997,TARGET,WIN,11.450000000001737,22.900000000001253,1.1185549999999997,1.12209
2023.07.21,SHORT,13:15:00,1.11205,17:45:00,1.1108850000000001,TARGET,WIN,11.649999999998606,23.299999999999432,1.1108850000000001,1.11448
2023.07.25,SHORT,12:30:00,1.10517,16:00:00,1.103465,TARGET,WIN,17.050000000000676,34.10000000000135,1.103465,1.10868
2023.07.26,LONG,13:15:00,1.10786,21:30:00,1.10891,TARGET,WIN,10.499999999999954,20.999999999999908,1.10891,1.10566
2023.07.28,LONG,13:30:00,1.09921,14:15:00,1.101595,TARGET,WIN,23.850000000000815,47.699999999999406,1.101595,1.09434
2023.07.31,LONG,12:30:00,1.10371,19:30:00,1.10065,STOP_LOSS,LOSS,-30.600000000000627,29.600000000000737,1.10519,1.10065
2023.08.01,SHORT,12:00:00,1.09691,15:45:00,1.0954000000000002,TARGET,WIN,15.099999999999003,30.200000000000227,1.0954000000000002,1.10003
2023.08.02,SHORT,13:00:00,1.09751,15:30:00,1.096465,TARGET,WIN,10.449999999999626,20.899999999999253,1.096465,1.0997
2023.08.03,LONG,14:30:00,1.0944099999999999,19:45:00,1.095945,TARGET,WIN,15.350000000000641,30.69999999999906,1.095945,1.09124
2023.08.04,SHORT,12:30:00,1.09367,15:30:00,1.09583,STOP_LOSS,LOSS,-21.600000000001618,20.600000000001728,1.0926399999999998,1.09583
2023.08.07,SHORT,12:45:00,1.09696,15:45:00,1.09946,STOP_LOSS,LOSS,-25.000000000001688,24.000000000001798,1.0957599999999998,1.09946
2023.08.08,SHORT,12:15:00,1.09727,13:45:00,1.0954,TARGET,WIN,18.700000000000383,37.400000000000766,1.0954,1.10111
2023.08.09,SHORT,14:45:00,1.09691,17:00:00,1.09887,STOP_LOSS,LOSS,-19.599999999999618,18.599999999999728,1.09598,1.09887
2023.08.10,LONG,13:30:00,1.10272,15:30:00,1.1048749999999998,TARGET,WIN,21.54999999999907,43.100000000000364,1.1048749999999998,1.09831
2023.08.11,SHORT,12:15:00,1.09866,12:45:00,1.09788,TARGET,WIN,7.800000000000029,15.600000000000058,1.09788,1.10032
2023.08.14,SHORT,15:15:00,1.09252,15:30:00,1.090825,TARGET,WIN,16.95000000000002,33.90000000000004,1.090825,1.09601
2023.08.15,LONG,12:30:00,1.09352,15:30:00,1.09102,STOP_LOSS,LOSS,-24.999999999999467,23.999999999999577,1.0947200000000001,1.09102
2023.08.16,SHORT,14:30:00,1.09094,16:15:00,1.0897350000000001,TARGET,WIN,12.049999999999006,24.100000000000232,1.0897350000000001,1.09345
2023.08.17,SHORT,12:15:00,1.08686,13:15:00,1.08866,STOP_LOSS,LOSS,-18.000000000000238,17.000000000000348,1.08601,1.08866
2023.08.18,SHORT,12:15:00,1.08627,15:30:00,1.0850950000000001,TARGET,WIN,11.749999999999261,23.499999999998522,1.0850950000000001,1.08872
2023.08.21,LONG,12:15:00,1.08909,12:45:00,1.0899699999999999,TARGET,WIN,8.799999999999919,17.599999999999838,1.0899699999999999,1.08723
2023.08.22,SHORT,12:15:00,1.09044,13:15:00,1.0892,TARGET,WIN,12.400000000001299,24.800000000000377,1.0892,1.09302
2023.08.24,SHORT,12:30:00,1.08509,15:00:00,1.0840150000000002,TARGET,WIN,10.749999999999371,21.499999999998742,1.0840150000000002,1.08734
2023.08.25,LONG,12:45:00,1.0793,14:00:00,1.0806099999999998,TARGET,WIN,13.099999999999223,26.199999999998447,1.0806099999999998,1.07658
2023.08.28,LONG,13:30:00,1.08218,16:30:00,1.07993,STOP_LOSS,LOSS,-22.499999999998632,21.499999999998742,1.0832549999999999,1.07993
2023.08.29,SHORT,12:00:00,1.08073,15:15:00,1.0796649999999999,TARGET,WIN,10.650000000000936,21.299999999999653,1.0796649999999999,1.08296
