time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,EMA,EMA,Correlation
1085950800,1.6596,1.6596,1.6596,1.6596,0,NaN,0,0,NaN,NaN,NaN
1086037200,1.6596,1.6759,1.6596,1.6759,0,NaN,0,0,NaN,NaN,NaN
1086123600,1.6759,1.6759,1.66305,1.66305,0,NaN,0,0,NaN,NaN,NaN
1086210000,1.66305,1.6664,1.66305,1.6664,0,NaN,0,0,NaN,NaN,NaN
1086296400,1.6664,1.6664,1.65935,1.65935,0,NaN,0,0,NaN,NaN,NaN
1086555600,1.66165,1.66165,1.65945,1.65945,0,NaN,0,0,NaN,NaN,NaN
1086642000,1.65945,1.65945,1.6557,1.6557,0,NaN,0,0,NaN,NaN,NaN
1086728400,1.6557,1.6557,1.6383,1.6383,0,NaN,0,0,NaN,NaN,NaN
1086814800,1.6383,1.6468,1.6383,1.6468,0,NaN,0,0,NaN,NaN,NaN
1086901200,1.6468,1.6468,1.63725,1.63725,0,NaN,0,0,NaN,NaN,NaN
1087160400,1.63705,1.6581,1.63705,1.6581,0,NaN,0,0,NaN,NaN,NaN
1087246800,1.6581,1.6644,1.6581,1.6644,0,NaN,0,0,NaN,NaN,NaN
1087333200,1.6644,1.6644,1.6492,1.6492,0,NaN,0,0,NaN,NaN,NaN
1087419600,1.6492,1.6524,1.6492,1.6524,0,NaN,0,0,NaN,NaN,NaN
1087506000,1.6524,1.65415,1.6524,1.65415,0,NaN,0,0,NaN,NaN,NaN
1087765200,1.65515,1.65515,1.654,1.654,0,NaN,0,0,NaN,NaN,NaN
1087851600,1.654,1.654,1.6439,1.6439,0,NaN,0,0,NaN,NaN,NaN
1087938000,1.6439,1.6448,1.6439,1.6448,0,NaN,0,0,NaN,NaN,NaN
1088024400,1.6448,1.6448,1.637,1.637,0,NaN,0,0,NaN,NaN,NaN
1088110800,1.637,1.64355,1.637,1.64355,0,NaN,0,0,NaN,NaN,0.5395217758854249
1088370000,1.64295,1.6433,1.64295,1.6433,0,NaN,0,0,NaN,NaN,0.5831430718605557
1088456400,1.6433,1.6433,1.6243,1.6243,0,NaN,0,0,NaN,NaN,0.5386882599566001
1088542800,1.6243,1.62585,1.6243,1.62585,0,NaN,0,0,NaN,NaN,0.5821504252592468
1088629200,1.62585,1.62585,1.6206,1.6206,0,NaN,0,0,NaN,NaN,0.6228663174434075
1088715600,1.6206,1.63065,1.6206,1.63065,0,NaN,0,0,NaN,NaN,0.6113320167673512
1088974800,1.63115,1.63115,1.62975,1.62975,0,NaN,0,0,NaN,NaN,0.5221160173585584
1089061200,1.62975,1.6313,1.62975,1.6313,0,NaN,0,0,NaN,NaN,0.44040166226501243
1089147600,1.6313,1.6335,1.6313,1.6335,0,NaN,0,0,NaN,NaN,0.32702079026545794
1089234000,1.6335,1.6335,1.6327,1.6327,0,NaN,0,0,NaN,NaN,0.26779194238767984
1089320400,1.6327,1.63625,1.6327,1.63625,0,NaN,0,0,NaN,NaN,0.23435796015545335
1089579600,1.63595,1.63595,1.6349,1.6349,0,NaN,0,0,NaN,NaN,0.15604619775412948
1089666000,1.6349,1.6349,1.6254,1.6254,0,NaN,0,0,NaN,NaN,-0.11409623402761915
