time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1020373200,127.15,127.15,127.15,127.15,0,NaN,0,0,NaN
1020718800,127.15,128.92,127.15,128.92,0,NaN,0,0,NaN
1020891600,128.92,128.92,127.63,127.63,0,NaN,0,0,NaN
1021237200,127.62,128.54,127.62,128.54,0,NaN,0,0,NaN
1021410000,128.54,128.54,127.61,128.06,0,NaN,0,0,NaN
1021582800,128.06,128.06,125.4,125.4,0,NaN,0,0,NaN
1021928400,125.4,125.4,124.17,124.22,0,NaN,0,0,NaN
1022101200,124.22,124.95,124.22,124.72,0,NaN,0,0,NaN
1022446800,124.85,124.85,124.58,124.58,0,NaN,0,0,NaN
1022619600,124.58,124.58,123.4,123.4,0,NaN,0,0,NaN
1022792400,123.4,124.25,123.4,123.61,0,NaN,0,0,NaN
1023138000,123.61,124.4,123.61,124.4,0,NaN,0,0,NaN
1023310800,124.4,124.4,124.09,124.38,0,NaN,0,0,NaN
1023656400,124.41,125.28,124.41,125.28,0,NaN,0,0,NaN
1023829200,125.28,125.7,124.89,124.89,0,NaN,0,0,NaN
1024002000,124.89,124.89,124.09,124.35,0,NaN,0,0,NaN
1024347600,124.35,124.37,123.92,123.92,0,NaN,0,0,NaN
1024520400,123.92,123.92,121.39,121.39,0,NaN,0,0,NaN
1024866000,121.39,121.875,121.35,121.35,0,NaN,0,0,NaN
1025038800,121.35,121.35,119.56,119.56,0,NaN,0,0,NaN
1025211600,119.56,119.66,119.48,119.66,0,NaN,0,0,NaN
1025557200,119.66,119.91,119.66,119.8,0,NaN,0,0,NaN
1025730000,119.8,120.39,119.8,120.39,0,NaN,0,0,NaN
1026075600,120.05,120.05,118.035,118.035,0,NaN,0,0,NaN
1026248400,118.035,118.035,116.955,116.955,0,NaN,0,0,NaN
1026421200,116.955,116.955,116.385,116.385,0,NaN,0,0,NaN
1026766800,116.385,116.385,115.945,116.325,0,NaN,0,0,NaN
1026939600,116.325,116.58,115.88,115.88,0,NaN,0,0,NaN
1027285200,115.84,117.56,115.84,117.56,0,NaN,0,0,NaN
1027458000,117.56,117.56,116.4,116.4,0,NaN,0,0,NaN
1027630800,116.4,119.7,116.4,119.7,0,NaN,0,0,NaN
1027976400,119.7,120.19,119.7,119.915,0,NaN,0,0,NaN
1028149200,119.915,119.915,118.9,118.9,0,NaN,0,0,NaN
1028494800,118.85,120.75,118.85,120.75,0,NaN,0,0,NaN
1028667600,120.75,121,120.24,121,0,NaN,0,0,NaN
1028840400,121,121,119.02,119.02,0,NaN,0,0,NaN
1029186000,119.02,119.02,117.32,117.32,0,NaN,0,0,NaN
1029358800,117.32,117.72,117.32,117.72,0,NaN,0,0,NaN
1029704400,117.7,118.86,117.7,118.86,0,NaN,0,0,NaN
1029877200,118.86,119.94,118.54,119.94,0,NaN,0,0,NaN
1030050000,119.94,119.94,119.59,119.74,0,NaN,0,0,NaN
1030395600,119.74,119.74,118.2,118.73,0,NaN,0,0,NaN
1030568400,118.73,118.73,118.16,118.33,0,NaN,0,0,NaN
1030914000,118.45,118.45,117.095,117.095,0,NaN,0,0,NaN
1031086800,117.095,118.36,117.095,118.36,0,NaN,0,0,NaN
1031259600,118.57,118.88,118.57,118.88,0,NaN,0,0,NaN
1031605200,118.88,119.91,118.88,119.91,0,NaN,0,0,NaN
1031778000,119.91,121.74,119.91,121.74,0,NaN,0,0,NaN
1032123600,121.88,122.26,121.88,121.97,0,NaN,0,0,NaN
1032296400,121.97,121.97,121.44,121.47,0,NaN,0,0,NaN
1032469200,121.47,123.95,121.47,123.95,0,NaN,0,0,NaN
1032814800,123.95,123.95,122.915,122.915,0,NaN,0,0,NaN
1032987600,122.915,122.915,122.255,122.54,0,NaN,0,0,NaN
1033333200,122.58,122.58,121.66,122.55,0,NaN,0,0,NaN
1033506000,122.55,122.87,122.55,122.68,0,NaN,0,0,NaN
1033678800,122.68,124.28,122.68,124.28,0,NaN,0,0,NaN
1034024400,124.28,124.355,123.27,123.27,0,NaN,0,0,NaN
1034197200,123.27,124.03,123.27,124.03,0,NaN,0,0,NaN
1034542800,124.14,124.665,124.14,124.665,0,NaN,0,0,NaN
1034715600,124.665,125.015,124.47,125.015,0,NaN,0,0,NaN
1034888400,125.015,125.53,124.955,124.955,0,NaN,0,0,NaN
1035234000,124.955,125.135,124.585,124.585,0,NaN,0,0,NaN
1035406800,124.585,124.585,124.31,124.31,0,NaN,0,0,NaN
1035756000,124.2,124.2,122.99,122.99,0,NaN,0,0,NaN
1035928800,122.99,122.99,122.535,122.535,0,NaN,0,0,NaN
1036101600,122.535,122.535,122.12,122.22,0,NaN,0,0,NaN
1036447200,122.22,122.22,121.79,121.815,0,NaN,0,0,NaN
1036620000,121.815,121.815,119.82,119.82,0,NaN,0,0,NaN
