time,open,high,low,close
1085950800,2.89815,2.98045,2.872,2.93335
1087765200,2.93145,2.93145,2.819,2.82995
1089579600,2.83045,2.90315,2.8179,2.85695
1091394000,2.85775,2.85775,2.70635,2.70635
1093208400,2.70765,2.7665,2.70765,2.74355
1095022800,2.73965,2.73965,2.66525,2.66525
1096837200,2.67565,2.67565,2.61855,2.6264
1098651600,2.6223,2.70175,2.6223,2.67785
1100469600,2.67385,2.694,2.6169,2.694
1102284000,2.6915,2.7247,2.6818,2.6818
1104098400,2.6816,2.68575,2.6719,2.6719
1104703200,2.6703,2.70775,2.61905,2.6266
1106517600,2.634,2.66545,2.60995,2.6167
1108332000,2.6187,2.66325,2.60515,2.6236
1110146400,2.6237,2.6333,2.5643,2.6185
1111960800,2.6185,2.67185,2.59775,2.6438
1113771600,2.6416,2.66595,2.5744,2.579
1115586000,2.5822,2.61905,2.5474,2.5493
1117400400,2.5547,2.60415,2.54145,2.5532
1119214800,2.54755,2.61755,2.53695,2.58145
1121029200,2.57655,2.62565,2.52725,2.58275
1122843600,2.58495,2.5929,2.5526,2.58465
1124658000,2.58815,2.61485,2.56905,2.5983
1126472400,2.5953,2.6062,2.53865,2.55175
1128286800,2.54545,2.55725,2.49985,2.5262
1130101200,2.5259,2.6409,2.49235,2.53495
1131919200,2.53905,2.5633,2.4261,2.4303
1133733600,2.4305,2.5961,2.4136,2.57105
1135548000,2.57115,2.57665,2.5108,2.52245
1136152800,2.52015,2.6104,2.51755,2.60605
1137967200,2.60425,2.6374,2.5531,2.56985
1139781600,2.57195,2.6563,2.5558,2.63615
1141596000,2.63785,2.8669,2.6337,2.8633
1143410400,2.8544,2.90815,2.79635,2.83195
1145221200,2.8375,2.9023,2.8013,2.89885
1147035600,2.89805,3.06035,2.895,2.93365
1148850000,2.93415,3.00255,2.9011,2.9971
1150664400,2.9982,3.06805,2.95765,3.0297
1152478800,3.0305,3.03115,2.9046,3.0168
1154293200,3.01125,3.06915,2.9338,2.94195
1156107600,2.94275,2.98225,2.8875,2.92545
1157922000,2.93045,2.94045,2.819,2.86815
1159736400,2.87375,2.8831,2.8047,2.81775
1161550800,2.81585,2.8873,2.8082,2.86915
1163368800,2.86945,2.9001,2.8271,2.87795
1165183200,2.87535,2.8872,2.79325,2.7956
1166997600,2.7976,2.8085,2.77005,2.7806
1167602400,2.7806,2.85595,2.753,2.8375
1169416800,2.8389,2.9071,2.79805,2.85095
1171231200,2.85615,2.86155,2.7569,2.82465
1173045600,2.83035,2.8551,2.7462,2.7583
1174856400,2.7559,2.7741,2.68508,2.69276
1176670800,2.6868,2.71723,2.67637,2.70497
1178485200,2.71131,2.74372,2.67608,2.73269
1180299600,2.73399,2.73546,2.57555,2.61725
1182114000,2.63364,2.6395,2.55578,2.57007
1183928400,2.57328,2.65531,2.54424,2.64676
1185742800,2.65689,2.96252,2.62549,2.84146
1187557200,2.84711,2.95358,2.77378,2.93547
1189371600,2.94425,2.97173,2.66818,2.70162
1191186000,2.69158,2.74997,2.61342,2.74624
1193000400,2.75428,2.77737,2.65602,2.73496
1194818400,2.74334,2.77868,2.6652,2.69021
1196632800,2.69489,2.71497,2.5835,2.59887
1198447200,2.59609,2.60561,2.53232,2.57638
1199656800,2.57581,2.62246,2.46694,2.58237
1201471200,2.585,2.585,2.44892,2.4819
1203285600,2.47747,2.55073,2.41235,2.53662
1205096400,2.53934,2.55739,2.44833,2.50141
1206910800,2.51116,2.55678,2.45854,2.52915
1208725200,2.52882,2.55848,2.47356,2.53908
1210539600,2.54464,2.58281,2.49818,2.53159
1212354000,2.52011,2.6182,2.49228,2.59649
1214168400,2.59474,2.63959,2.58186,2.61188
1215982800,2.61165,2.73185,2.58669,2.71573
1217797200,2.70943,2.77618,2.59906,2.61383
1219611600,2.61537,2.71858,2.5745,2.68552
1221426000,2.7095,2.76662,2.61977,2.67682
1223240400,2.68207,3.01545,2.67233,2.85923
1225054800,2.83552,2.90308,2.57141,2.66126
1226872800,2.67772,2.8613,2.64348,2.75552
1228687200,2.74454,2.77563,2.5198,2.52954
1230501600,2.53508,2.56168,2.45568,2.48201
1231106400,2.47191,2.76772,2.44772,2.61076
1232920800,2.59168,2.87179,2.56556,2.74538
1234735200,2.72848,2.89238,2.72187,2.8049
1236546000,2.80085,2.81353,2.4925,2.5129
1238360400,2.50866,2.63483,2.49161,2.60593
1240174800,2.60364,2.64894,2.50793,2.52337
1241989200,2.52358,2.61338,2.48508,2.52941
1243803600,2.52521,2.61606,2.50883,2.56721
1245618000,2.56715,2.61014,2.53072,2.58349
1247432400,2.58017,2.59303,2.48593,2.52568
1249246800,2.53234,2.54857,2.40802,2.41972
1251061200,2.41467,2.42339,2.35437,2.35452
1252875600,2.36453,2.3829,2.19579,2.22745
1254690000,2.22342,2.23213,2.12979,2.16103
1256504400,2.16262,2.31253,2.15389,2.24282
1258322400,2.24925,2.33115,2.24088,2.29982
1260136800,2.29543,2.30872,2.22082,2.25991
1261951200,2.26395,2.264,2.20648,2.23422
1262556000,2.22554,2.2823,2.16092,2.27031
1264370400,2.2617,2.29924,2.22343,2.25075
1266184800,2.25364,2.25397,2.12966,2.172245
1267999200,2.174335,2.174335,2.091905,2.117435
1269810000,2.114845,2.179775,2.10687,2.168745
1271624400,2.159685,2.175245,2.03729,2.07226
1273438800,2.06333,2.18217,2.03375,2.129365
1275253200,2.127355,2.203015,2.094565,2.09718
1277067600,2.08257,2.215785,2.07441,2.119295
1278882000,2.121405,2.1756,2.098575,2.160825
1280696400,2.163525,2.22575,2.15157,2.198015
1282510800,2.20247,2.22106,2.10615,2.107885
1284325200,2.100405,2.16399,2.098295,2.12522
1286139600,2.122055,2.14784,2.073965,2.100015
1287954000,2.09108,2.12833,2.02999,2.083105
1289772000,2.079095,2.10189,2.043185,2.059475
1291586400,2.063895,2.123745,2.054775,2.061425
1293400800,2.066825,2.066995,1.993145,2.000835
1294005600,2.005385,2.115585,1.986295,2.111935
1295820000,2.111915,2.123795,2.04271,2.10443
1297634400,2.11375,2.213955,2.111245,2.20463
1299448800,2.207985,2.25321,2.12144,2.129255
1301259600,2.125775,2.134785,2.03721,2.04205
1303074000,2.03954,2.100785,2.03731,2.07029
1304888400,2.06908,2.091455,2.003665,2.01512
1306702800,2.015625,2.02151,1.96711,1.99248
1308517200,1.99551,2.00908,1.91382,1.91658
1310331600,1.91848,1.952045,1.86557,1.86793
1312146000,1.864815,2.042805,1.854685,2.013555
1313960400,2.01342,2.019965,1.898025,1.932175
1315774800,1.928465,2.04783,1.895755,2.04678
1317589200,2.04267,2.059225,1.95859,1.98627
1319403600,1.987675,2.057145,1.95165,2.04588
1321221600,2.02939,2.104735,2.001995,2.006915
1323036000,2.0002,2.07123,1.995365,2.012615
1324850400,2.01387,2.03311,1.98707,1.99904
1325455200,1.99562,2.00077,1.90427,1.93135
1327269600,1.927605,1.93754,1.885105,1.90605
1329084000,1.903075,1.913055,1.86365,1.909695
1330898400,1.906975,1.967375,1.90114,1.93933
1332709200,1.942125,1.96154,1.91695,1.92585
1334523600,1.921935,2.037315,1.921625,2.029545
1336338000,2.03529,2.10555,2.02878,2.077805
1338152400,2.06623,2.070375,1.97494,1.9943
1339966800,1.98538,1.98924,1.928395,1.94128
1341781200,1.9412,1.984005,1.94026,1.946645
1343595600,1.94237,1.949955,1.89628,1.943965
1345410000,1.944535,2.00702,1.93355,1.970805
1347224400,1.97505,1.979305,1.93682,1.946965
1349038800,1.94783,1.98482,1.937,1.96192
1350853200,1.96355,1.976165,1.92708,1.95263
1352671200,1.95049,1.96666,1.93541,1.951625
1354485600,1.951625,1.9742,1.90668,1.96525
1356300000,1.960185,1.978505,1.930425,1.93213
1357509600,1.935305,1.93596,1.874795,1.88686
1359324000,1.886665,1.90311,1.81535,1.836355
1361138400,1.836355,1.843375,1.795805,1.81555
1362949200,1.81555,1.84574,1.79911,1.8156
1364763600,1.8156,1.82791,1.770665,1.809015
1366578000,1.809015,1.859745,1.79285,1.85024
1368392400,1.85024,1.914505,1.84303,1.91448
1370206800,1.91448,2.005725,1.88993,1.98944
1372021200,1.98944,2.00287,1.886255,1.93993
1373835600,1.93993,1.95467,1.899475,1.95095
1375650000,1.95095,2.007505,1.9156,1.99534
1377464400,1.99534,2.008,1.938075,1.95237
1379278800,1.95237,1.97423,1.904905,1.92484
1381093200,1.92484,1.955685,1.887205,1.952345
1382907600,1.952345,1.953455,1.910945,1.932415
1384725600,1.932415,2.02386,1.91831,1.97395
1386540000,1.97395,2.028085,1.963405,2.02268
1388354400,2.02268,2.03137,1.974495,1.984605
1388959200,1.984605,2.02149,1.945975,2.006725
1390773600,2.006725,2.04348,1.963775,2.00237
1392588000,2.00237,2.023055,1.966415,1.974605
1394398800,1.974605,1.98064,1.908455,1.92087
1396213200,1.92087,1.961175,1.913605,1.95606
