time,open,high,low,close
1020286800,127.15,127.15,127.15,127.15
1020718800,127.15,128.92,127.15,128.38
1020978000,128.38,128.54,127.62,128.54
1021410000,128.54,128.54,125.93,125.93
1021842000,125.94,125.94,124.17,124.22
1022101200,124.22,124.95,124.22,124.755
1022533200,124.755,124.755,123.4,123.4
1022792400,123.4,124.25,123.4,124.14
1023224400,124.14,124.4,124.09,124.38
1023656400,124.41,125.7,124.41,125.7
1023915600,125.7,125.7,124.09,124.35
1024347600,124.35,124.37,123.48,123.48
1024606800,123.48,123.48,121.35,121.35
1025038800,121.35,121.35,119.48,119.48
1025470800,119.61,119.91,119.61,119.8
1025730000,119.8,120.39,118.39,118.39
1026162000,118.39,118.39,116.955,116.955
1026421200,116.955,116.955,115.945,115.945
1026853200,115.945,116.58,115.88,115.88
1027285200,115.84,117.56,115.84,116.74
1027544400,116.74,119.7,116.4,119.7
1027976400,119.7,120.19,119.3,119.3
1028235600,119.3,120.75,118.85,120.75
1028667600,120.75,121,120.1,120.1
1029099600,120.16,120.16,117.32,117.32
1029358800,117.32,118.63,117.32,118.63
1029790800,118.63,119.94,118.54,119.94
1030050000,119.94,119.94,118.2,118.2
1030482000,118.2,118.73,118.16,118.33
1030914000,118.45,118.45,117.095,118.02
1031173200,118.02,118.88,118.02,118.88
1031605200,118.88,120.03,118.88,120.03
1031864400,120.03,122.26,120.03,121.97
1032296400,121.97,123.29,121.44,123.29
1032728400,123.4,123.95,122.915,122.915
1032987600,122.915,122.915,121.66,121.66
1033419600,121.66,122.87,121.66,122.68
1033678800,122.68,124.355,122.68,124.355
1034110800,124.355,124.355,123.27,124.03
1034542800,124.14,124.665,124.14,124.47
1034802000,124.47,125.53,124.47,124.955
1035234000,124.955,125.135,124.425,124.425
1035493200,124.425,124.425,122.99,122.99
1035928800,122.99,122.99,122.21,122.21
1036360800,122.12,122.22,121.79,121.815
1036620000,121.815,121.815,119.535,119.535
1037052000,119.535,120.485,119.535,120.485
1037311200,120.485,122.105,120.45,122.105
1037743200,122.105,122.8,122.105,122.8
1038175200,122.9,122.9,121.625,122.345
1038434400,122.345,124.535,122.205,124.535
1038866400,124.535,124.845,124.535,124.845
1039125600,124.845,124.845,123.345,123.795
1039557600,123.795,123.795,120.56,120.56
1039989600,120.48,121.35,120.48,121.1
1040248800,121.1,121.1,120.3,120.44
1040680800,120.44,120.44,119.97,119.97
1040940000,119.97,119.97,119.87,119.88
1041372000,119.88,120.03,118.73,119.74
1041804000,119.73,120.435,119.105,119.105
1042063200,119.105,119.295,118.92,118.92
1042495200,118.92,118.92,117.865,117.865
1042754400,117.865,118.105,117.7,118.105
1043186400,118.105,118.255,117.83,117.83
1043618400,117.85,118.685,117.85,118.495
1043877600,118.495,120.235,118.495,120.235
1044309600,120.235,120.235,119.715,119.865
1044568800,119.865,121.265,119.865,121.005
1045000800,121.005,121.285,120.32,120.32
1045432800,120.45,120.45,118.745,118.745
1045692000,118.745,118.82,117.865,117.865
1046124000,117.865,117.865,117.085,117.555
1046383200,117.555,118.19,117.555,117.885
1046815200,117.885,117.885,117.07,117.07
1047247200,117.08,117.285,116.825,117.285
1047506400,117.285,118.535,117.285,118.455
1047938400,118.455,120.46,118.455,120.205
1048197600,120.205,121.5,120.155,120.155
1048629600,120.155,120.155,119.74,119.74
1049061600,119.84,119.84,117.975,118.915
1049320800,118.915,120.39,118.915,119.775
1049749200,119.775,120.055,119.665,119.665
1050008400,119.665,120.54,119.665,120.265
1050440400,120.265,120.265,119.555,119.77
1050872400,119.69,120.47,119.69,120.305
1051131600,120.305,120.465,119.985,120.465
1051563600,120.465,120.465,118.545,118.545
1051822800,118.545,119.05,117.525,117.525
1052254800,117.525,117.525,116.45,117.42
1052686800,117.27,117.27,116.32,116.32
1052946000,116.32,117.125,115.45,117.125
1053378000,117.125,117.495,116.685,117.195
1053637200,117.195,117.285,116.83,117.285
1054069200,117.285,119.32,117.285,119.32
1054501200,119.64,119.64,118.615,118.855
1054760400,118.855,118.855,117.745,118.235
1055192400,118.235,118.235,117.685,117.685
1055451600,117.685,118.125,117.4,118.125
1055883600,118.125,118.39,117.855,118.39
1056315600,118.5,118.5,117.785,117.98
1056574800,117.98,119.755,117.98,119.755
1057006800,119.755,119.755,118.115,118.195
1057266000,118.195,118.205,118.06,118.205
1057698000,118.205,118.205,117.68,117.87
1058130000,117.76,118.14,117.76,118.14
1058389200,118.14,118.8,118.14,118.415
1058821200,118.415,119.155,118.415,118.935
1059080400,118.935,119.935,118.77,119.935
1059512400,119.935,120.545,119.935,120.14
1059944400,120.19,120.325,119.845,120.275
1060203600,120.275,120.275,118.595,118.595
1060635600,118.595,119.165,118.595,119.145
1060894800,119.145,119.455,118.365,118.365
1061326800,118.365,118.365,117.56,117.56
1061758800,117.66,117.66,117.325,117.435
1062018000,117.435,117.435,116.555,116.555
1062450000,116.555,116.73,115.885,116.73
1062709200,116.73,116.855,116.73,116.855
1063141200,116.855,117.29,116.855,117.29
1063573200,117.28,117.475,116.025,116.025
1063832400,116.025,116.025,112.225,112.225
1064264400,112.225,112.285,111.735,112.245
1064523600,112.245,112.245,110.775,111.51
1064955600,111.51,111.51,110.675,110.88
