time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1085691600,1.7039,1.7039,1.7039,1.7039,0,NaN,0,0,NaN
1086037200,1.7039,1.7549,1.7039,1.7549,0,NaN,0,0,NaN
1086210000,1.7549,1.7752,1.7549,1.7659,0,NaN,0,0,NaN
1086555600,1.7651,1.7651,1.7424,1.7507,0,NaN,0,0,NaN
1086728400,1.7507,1.7507,1.7362,1.7362,0,NaN,0,0,NaN
1086901200,1.7362,1.754,1.733,1.754,0,NaN,0,0,NaN
1087246800,1.754,1.754,1.7423,1.7423,0,NaN,0,0,NaN
1087419600,1.7423,1.76695,1.7423,1.7622,0,NaN,0,0,NaN
1087765200,1.7609,1.7609,1.7553,1.7606,0,NaN,0,0,NaN
1087938000,1.7606,1.7606,1.73925,1.73925,0,NaN,0,0,NaN
1088110800,1.73925,1.742,1.7381,1.742,0,NaN,0,0,NaN
1088456400,1.742,1.75055,1.742,1.7445,0,NaN,0,0,NaN
1088629200,1.7445,1.7445,1.7249,1.7264,0,NaN,0,0,NaN
1088974800,1.7279,1.7279,1.7225,1.7225,0,NaN,0,0,NaN
1089147600,1.7225,1.7225,1.71085,1.72035,0,NaN,0,0,NaN
1089320400,1.72035,1.72035,1.7057,1.7057,0,NaN,0,0,NaN
1089666000,1.7057,1.7108,1.70045,1.7108,0,NaN,0,0,NaN
1089838800,1.7108,1.7108,1.7005,1.7005,0,NaN,0,0,NaN
1090184400,1.6994,1.6998,1.6945,1.6945,0,NaN,0,0,NaN
1090357200,1.6945,1.7146,1.6945,1.7146,0,NaN,0,0,-0.748381668447936
1090530000,1.7146,1.7146,1.7046,1.7119,0,NaN,0,0,-0.7330667910320969
1090875600,1.7119,1.7242,1.7119,1.7227,0,NaN,0,0,-0.6447347832628308
1091048400,1.7227,1.7227,1.7102,1.7102,0,NaN,0,0,-0.5520380719670865
1091394000,1.7135,1.7135,1.70575,1.70575,0,NaN,0,0,-0.45023862111377194
1091566800,1.70575,1.7133,1.70575,1.7133,0,NaN,0,0,-0.3778501332655456
1091739600,1.7133,1.7207,1.7133,1.71545,0,NaN,0,0,-0.41646336571957054
1092085200,1.71545,1.71585,1.70845,1.70845,0,NaN,0,0,-0.4597510926538627
1092258000,1.70845,1.7259,1.70845,1.7259,0,NaN,0,0,-0.4782617932847121
1092603600,1.7293,1.7293,1.72135,1.72665,0,NaN,0,0,-0.45347052428151946
1092776400,1.72665,1.72665,1.70605,1.70605,0,NaN,0,0,-0.44370908685699284
1092949200,1.70605,1.70605,1.7017,1.7017,0,NaN,0,0,-0.4148603677647924
1093294800,1.7017,1.7145,1.7017,1.7119,0,NaN,0,0,-0.2913065615704819
1093467600,1.7119,1.7201,1.7098,1.7098,0,NaN,0,0,-0.28519031744654905
1093813200,1.7127,1.7301,1.7127,1.7301,0,NaN,0,0,-0.4240296848365703
1093986000,1.7301,1.7454,1.7301,1.7454,0,NaN,0,0,-0.648260232145694
1094158800,1.7454,1.7454,1.7422,1.7422,0,NaN,0,0,-0.7318305428088507
1094504400,1.7422,1.7492,1.7422,1.7492,0,NaN,0,0,-0.8079852304825625
1094677200,1.7492,1.7739,1.7492,1.7635,0,NaN,0,0,-0.8346451763849592
1095022800,1.7617,1.7617,1.74555,1.74555,0,NaN,0,0,-0.8255226087426557
1095195600,1.74555,1.7472,1.7428,1.7428,0,NaN,0,0,-0.836938049565463
1095368400,1.7428,1.7461,1.73675,1.73675,0,NaN,0,0,-0.8398987648064175
1095714000,1.73675,1.7536,1.7359,1.7359,0,NaN,0,0,-0.8417487106552247
1095886800,1.7359,1.7359,1.7179,1.7179,0,NaN,0,0,-0.8046016177992629
1096232400,1.7183,1.7226,1.7171,1.7171,0,NaN,0,0,-0.7769196654756448
1096405200,1.7171,1.7198,1.70895,1.70895,0,NaN,0,0,-0.7467806386514485
1096578000,1.70895,1.7133,1.7027,1.7027,0,NaN,0,0,-0.712629506709342
1096923600,1.7027,1.7027,1.69715,1.69715,0,NaN,0,0,-0.6274541591574633
1097096400,1.69715,1.69715,1.6872,1.6885,0,NaN,0,0,-0.6658782968895168
1097442000,1.6844,1.6902,1.6844,1.6873,0,NaN,0,0,-0.7150355418219396
1097614800,1.6873,1.70055,1.6873,1.70055,0,NaN,0,0,-0.7529265542729616
1097787600,1.70055,1.7226,1.70055,1.7226,0,NaN,0,0,-0.766893057061875
1098133200,1.7226,1.7226,1.7132,1.7132,0,NaN,0,0,-0.7724865470978147
1098306000,1.7132,1.7132,1.71105,1.71105,0,NaN,0,0,-0.7807380765574891
1098651600,1.7109,1.7151,1.7107,1.7107,0,NaN,0,0,-0.9080019629821506
1098824400,1.7107,1.7107,1.70675,1.70675,0,NaN,0,0,-0.9122008709108153
1098997200,1.7112,1.7112,1.7078,1.7078,0,NaN,0,0,-0.9162243199107388
1099346400,1.7078,1.7078,1.6969,1.6969,0,NaN,0,0,-0.9019080289920209
1099519200,1.6969,1.6998,1.6969,1.6998,0,NaN,0,0,-0.8470558308386705
1099864800,1.6988,1.7057,1.6941,1.6941,0,NaN,0,0,-0.8289284396925011
1100037600,1.6941,1.6973,1.6877,1.6877,0,NaN,0,0,-0.7424271288170395
1100210400,1.6877,1.6877,1.6737,1.6737,0,NaN,0,0,-0.7646814908978716
1100556000,1.6737,1.6769,1.667,1.667,0,NaN,0,0,-0.7960988672421291
1100728800,1.667,1.667,1.6623,1.6623,0,NaN,0,0,-0.845267027235158
1101074400,1.6632,1.6667,1.6632,1.6648,0,NaN,0,0,-0.8738366187749511
1101247200,1.6648,1.6741,1.6648,1.6741,0,NaN,0,0,-0.8920447166794905
1101420000,1.6741,1.6928,1.6741,1.6928,0,NaN,0,0,-0.8551793732274943
1101765600,1.6928,1.7221,1.6928,1.7149,0,NaN,0,0,-0.8331082434595151
1101938400,1.7149,1.7215,1.7131,1.7215,0,NaN,0,0,-0.656299608515954
1102284000,1.7199,1.7334,1.7199,1.7334,0,NaN,0,0,-0.42380731870998206
1102456800,1.7334,1.7654,1.7334,1.7654,0,NaN,0,0,-0.3580775301534974
1102629600,1.7654,1.7654,1.75395,1.75395,0,NaN,0,0,-0.1834592220875258
1102975200,1.75395,1.75835,1.75395,1.7549,0,NaN,0,0,-0.0315290244094933
1103148000,1.7549,1.7549,1.7396,1.7396,0,NaN,0,0,0.06015964864919404
1103493600,1.7459,1.753,1.7459,1.7487,0,NaN,0,0,0.16981073328761406
1103666400,1.7487,1.7619,1.7487,1.7619,0,NaN,0,0,0.28916905898729206
1103839200,1.7619,1.7619,1.7507,1.7507,0,NaN,0,0,0.36800530475296045
1104184800,1.7507,1.7572,1.74695,1.7572,0,NaN,0,0,0.3777095489985707
1104357600,1.7572,1.7572,1.7339,1.7339,0,NaN,0,0,0.380426651183404
1104703200,1.7359,1.74335,1.7245,1.736,0,NaN,0,0,0.361933808595654
1104876000,1.736,1.74125,1.72915,1.7318,0,NaN,0,0,0.31075062322192726
1105048800,1.7318,1.7393,1.71915,1.72585,0,NaN,0,0,0.2547230196257415
1105394400,1.72585,1.73615,1.71625,1.72845,0,NaN,0,0,0.2345035606218861
1105567200,1.72845,1.7345,1.72085,1.728,0,NaN,0,0,0.282823240042904
1105912800,1.725,1.73405,1.71925,1.72365,0,NaN,0,0,0.3340293908532003
1106085600,1.72365,1.72755,1.70125,1.70885,0,NaN,0,0,0.3451441436615878
1106258400,1.70885,1.71065,1.6907,1.6957,0,NaN,0,0,0.15437468604705
1106604000,1.6957,1.70125,1.68415,1.68685,0,NaN,0,0,-0.22995860161536902
1106776800,1.68685,1.69005,1.67395,1.6822,0,NaN,0,0,-0.44069312969602825
1107122400,1.6844,1.69355,1.67785,1.68555,0,NaN,0,0,-0.5282841729653119
