time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1085518800,2.5614,2.5614,2.5614,2.5614,0,NaN,0,0,NaN
1086037200,2.5614,2.67235,2.5614,2.6453,0,NaN,0,0,NaN
1086555600,2.6423,2.65195,2.6036,2.64345,0,NaN,0,0,NaN
1086901200,2.64345,2.65045,2.62375,2.65045,0,NaN,0,0,NaN
1087419600,2.65045,2.6897,2.6475,2.6475,0,NaN,0,0,NaN
1087938000,2.6475,2.6475,2.607,2.6164,0,NaN,0,0,NaN
1088456400,2.6164,2.6185,2.5662,2.5662,0,NaN,0,0,NaN
1088974800,2.5681,2.5825,2.56615,2.5693,0,NaN,0,0,NaN
1089320400,2.5693,2.5749,2.5601,2.5646,0,NaN,0,0,NaN
1089838800,2.5646,2.5646,2.5466,2.5466,0,NaN,0,0,NaN
1090357200,2.5466,2.5951,2.5466,2.5951,0,NaN,0,0,NaN
1090875600,2.5951,2.60755,2.5891,2.5891,0,NaN,0,0,NaN
1091394000,2.5894,2.5976,2.5831,2.59225,0,NaN,0,0,NaN
1091739600,2.59225,2.59225,2.5586,2.5586,0,NaN,0,0,NaN
1092258000,2.5586,2.5747,2.54965,2.5548,0,NaN,0,0,NaN
1092776400,2.5548,2.5548,2.5142,2.53425,0,NaN,0,0,NaN
1093294800,2.53425,2.5534,2.53425,2.5485,0,NaN,0,0,NaN
1093813200,2.5537,2.5672,2.5488,2.5672,0,NaN,0,0,NaN
1094158800,2.5672,2.5715,2.5528,2.5644,0,NaN,0,0,NaN
1094677200,2.5644,2.59445,2.5611,2.5611,0,NaN,0,0,0.13248081031928177
1095195600,2.5611,2.5691,2.5475,2.5475,0,NaN,0,0,0.2869729465112993
1095714000,2.5475,2.5542,2.5177,2.5274,0,NaN,0,0,0.34754158129996227
1096232400,2.5266,2.5349,2.4895,2.4895,0,NaN,0,0,0.33968563607471997
1096578000,2.4895,2.4895,2.4577,2.4577,0,NaN,0,0,0.35947042368015875
1097096400,2.4577,2.4577,2.4372,2.45235,0,NaN,0,0,0.39936302614332847
1097614800,2.45235,2.4791,2.45235,2.4791,0,NaN,0,0,0.4018654820865713
1098133200,2.4791,2.481,2.4696,2.4696,0,NaN,0,0,0.4129948602933714
1098651600,2.4647,2.46565,2.45065,2.45065,0,NaN,0,0,0.4081542054802135
1098997200,2.45065,2.46165,2.44625,2.44625,0,NaN,0,0,0.3978001850153008
1099519200,2.44625,2.45065,2.4289,2.43955,0,NaN,0,0,0.41804499116311955
1100037600,2.43955,2.43955,2.38775,2.38775,0,NaN,0,0,0.1848539380249374
1100556000,2.38775,2.39805,2.3706,2.3706,0,NaN,0,0,-0.06985768528384573
1101074400,2.3702,2.38725,2.3702,2.38725,0,NaN,0,0,-0.21685286064186665
1101420000,2.38725,2.48675,2.38725,2.48675,0,NaN,0,0,-0.4317689886158233
1101938400,2.48675,2.5118,2.48305,2.5118,0,NaN,0,0,-0.50987892305379
1102456800,2.5118,2.55445,2.5118,2.53715,0,NaN,0,0,-0.5149015599197517
1102975200,2.53715,2.55095,2.53715,2.5407,0,NaN,0,0,-0.4175946658535327
1103493600,2.5468,2.5468,2.50635,2.50945,0,NaN,0,0,-0.2677873326275572
1103839200,2.50945,2.50945,2.47395,2.47705,0,NaN,0,0,-0.14282908103919834
1104357600,2.47705,2.47705,2.452,2.452,0,NaN,0,0,-0.0687315018521452
1104703200,2.4589,2.47335,2.43865,2.46495,0,NaN,0,0,0.042200255598514695
1105048800,2.46495,2.48185,2.45635,2.46535,0,NaN,0,0,0.1418172920111761
1105567200,2.46535,2.48305,2.44845,2.47065,0,NaN,0,0,0.16510931563038683
1106085600,2.47065,2.47515,2.42975,2.44205,0,NaN,0,0,0.11972092815387374
1106604000,2.44205,2.44735,2.42155,2.4361,0,NaN,0,0,0.022201998134389847
1107122400,2.4389,2.4492,2.42125,2.44165,0,NaN,0,0,0.011356673865596753
1107468000,2.44165,2.45075,2.40885,2.41105,0,NaN,0,0,-0.07503995916636262
1107986400,2.41105,2.41435,2.372,2.40905,0,NaN,0,0,-0.18472877572303995
1108504800,2.40905,2.42285,2.39505,2.40215,0,NaN,0,0,-0.296441479086972
1109023200,2.40215,2.44405,2.40025,2.4409,0,NaN,0,0,-0.3348787946635057
1109541600,2.4375,2.45865,2.42205,2.43525,0,NaN,0,0,-0.43013896859288636
1109887200,2.43525,2.44025,2.41145,2.42705,0,NaN,0,0,-0.5549969273129102
1110405600,2.42705,2.44475,2.41645,2.41895,0,NaN,0,0,-0.6939453945738875
1110924000,2.41895,2.43795,2.40645,2.41505,0,NaN,0,0,-0.6806260278606074
1111442400,2.41505,2.428,2.39685,2.4244,0,NaN,0,0,-0.6285822233390792
1111960800,2.4244,2.44735,2.4145,2.44615,0,NaN,0,0,-0.5831735542690857
1112306400,2.44615,2.46195,2.43445,2.45855,0,NaN,0,0,-0.6278196660395543
1112821200,2.45855,2.46425,2.43155,2.44025,0,NaN,0,0,-0.720798748104746
1113339600,2.44025,2.49075,2.42645,2.47905,0,NaN,0,0,-0.5989292873068455
1113858000,2.47905,2.49845,2.4458,2.4503,0,NaN,0,0,-0.553070586627152
1114376400,2.4502,2.45885,2.43965,2.44675,0,NaN,0,0,-0.47379009792970006
1114722000,2.44675,2.45615,2.42645,2.43615,0,NaN,0,0,-0.3812343816159422
1115240400,2.43615,2.44565,2.42065,2.42415,0,NaN,0,0,-0.21965446474774827
1115758800,2.42415,2.44745,2.41345,2.43145,0,NaN,0,0,-0.20047332560359654
1116277200,2.43145,2.43545,2.41445,2.4165,0,NaN,0,0,-0.18733503964427645
1116795600,2.4193,2.41975,2.39285,2.39995,0,NaN,0,0,-0.176499260634391
1117141200,2.39995,2.42495,2.38795,2.41385,0,NaN,0,0,-0.07476855261510254
1117659600,2.41385,2.42105,2.37535,2.38665,0,NaN,0,0,-0.02558980638794942
1118178000,2.38665,2.39515,2.36445,2.37255,0,NaN,0,0,0.0674512040269441
1118696400,2.37255,2.37565,2.34475,2.3536,0,NaN,0,0,0.023838216889411366
1119214800,2.3497,2.35735,2.33635,2.35355,0,NaN,0,0,0.036065492280056004
1119560400,2.35355,2.38415,2.3485,2.37035,0,NaN,0,0,0.14002348904349354
1120078800,2.37035,2.37295,2.33605,2.37035,0,NaN,0,0,0.262337583667612
1120597200,2.37035,2.37985,2.33705,2.35185,0,NaN,0,0,0.4041533527009337
1121115600,2.35185,2.35485,2.33325,2.3376,0,NaN,0,0,0.5179953499375481
1121634000,2.3403,2.34205,2.2823,2.2883,0,NaN,0,0,0.5930983643768195
1121979600,2.2883,2.31295,2.26655,2.3068,0,NaN,0,0,0.6853623628562792
1122498000,2.3068,2.32745,2.30175,2.31515,0,NaN,0,0,0.6915218249480836
1123016400,2.31515,2.33745,2.29835,2.33545,0,NaN,0,0,0.7194488830563703
1123534800,2.33545,2.35325,2.33185,2.3514,0,NaN,0,0,0.7021832437652802
1124053200,2.351,2.38885,2.34285,2.38405,0,NaN,0,0,0.5965173778297751
1124398800,2.38405,2.39405,2.37525,2.38315,0,NaN,0,0,0.4199498920708306
1124917200,2.38315,2.39755,2.36745,2.38485,0,NaN,0,0,0.2562681097887181
1125435600,2.38485,2.41175,2.38335,2.40375,0,NaN,0,0,0.08608592909755776
1125954000,2.40375,2.40665,2.3721,2.373,0,NaN,0,0,-0.03653926680057726
1126472400,2.374,2.38,2.3457,2.35575,0,NaN,0,0,-0.1447503969835758
1126818000,2.35575,2.36415,2.3387,2.34615,0,NaN,0,0,-0.1759723734889056
1127336400,2.34615,2.35875,2.33545,2.33685,0,NaN,0,0,-0.22886582231409858
1127854800,2.33685,2.34325,2.29865,2.30055,0,NaN,0,0,-0.1435621477651386
1128373200,2.30055,2.34855,2.29585,2.3269,0,NaN,0,0,-0.1062064748408338
1128891600,2.3274,2.34455,2.30625,2.34075,0,NaN,0,0,-0.11293617680866014
1129237200,2.34075,2.35565,2.32935,2.35305,0,NaN,0,0,-0.1881853630293797
1129755600,2.35305,2.37175,2.34525,2.35865,0,NaN,0,0,-0.24202534218372876
1130274000,2.35865,2.37415,2.34745,2.36545,0,NaN,0,0,-0.2714846711385607
1130796000,2.36545,2.39945,2.36285,2.3865,0,NaN,0,0,-0.34815662467079816
1131314400,2.3888,2.39285,2.36265,2.38605,0,NaN,0,0,-0.30404427855488153
1131660000,2.38605,2.39085,2.34475,2.34935,0,NaN,0,0,-0.14485110378494545
1132178400,2.34935,2.35345,2.32605,2.33525,0,NaN,0,0,0.08702958329331398
1132696800,2.33525,2.34175,2.32305,2.33155,0,NaN,0,0,0.26223185677418515
1133215200,2.33155,2.34595,2.314,2.3166,0,NaN,37.73339320791149,-22.776724599252763,0.38130589320688313
1133733600,2.3183,2.34075,2.30115,2.33895,0,NaN,33.444879763085375,-20.013890218062496,0.3376738170681199
1134079200,2.33895,2.35465,2.32895,2.34875,0,NaN,25.326399522035803,-6.206730493960292,0.2985603409624667
1134597600,2.34875,2.399,2.34485,2.39125,0,NaN,70.89904822900891,20.741712462394215,0.13113097593585446
1135116000,2.39125,2.39625,2.36915,2.37355,0,NaN,59.13086393015103,-14.015759240448912,-0.164461763872319
1135634400,2.37355,2.38985,2.33935,2.3511,0,NaN,23.739800380988022,-25.215129148424353,-0.29856108437945517
1136152800,2.3489,2.36615,2.34135,2.34945,0,NaN,4.435218463626384,-11.065123667705695,-0.3741789379653537
1136498400,2.34945,2.35885,2.33055,2.33655,0,NaN,6.869025657014372,32.188377861895255,-0.4049427222724128
1137016800,2.33655,2.35935,2.3331,2.34975,0,NaN,25.76481008406385,35.32618844233669,-0.38879513483651273
1137535200,2.34975,2.37455,2.34305,2.37275,0,NaN,39.089780980323994,48.478358090707445,-0.2861328531442604
1138053600,2.37275,2.38425,2.35065,2.3581,0,NaN,46.85101737685381,57.92822230736994,-0.2009017933811203
1138572000,2.3586,2.36555,2.34315,2.36445,0,NaN,39.3134795700535,44.80842708808482,-0.1616787362383917
1138917600,2.36445,2.36705,2.34505,2.35725,0,NaN,56.35228617257309,6.679236915199273,-0.14998106968655853
1139436000,2.35725,2.36915,2.33955,2.34005,0,NaN,8.929496643755254,-26.87436058677996,-0.1366322009186033
1139954400,2.34005,2.36405,2.33635,2.35365,0,NaN,13.004311588409035,-5.094956508497964,-0.20949800854823925
1140472800,2.35365,2.37445,2.35315,2.361,0,NaN,31.766301660654673,11.223769372813383,-0.29084385293515663
1140991200,2.361,2.36475,2.33585,2.34315,0,NaN,31.744970174898256,9.799481784495773,-0.33036400584184733
1141336800,2.34315,2.37305,2.34155,2.36765,0,NaN,67.24799385922115,-6.219734360064361,-0.3761762556665484
