time,open,high,low,close
1085605200,0.860845,0.860845,0.84606,0.84606
1086210000,0.84606,0.85375,0.840125,0.840125
1086814800,0.840125,0.873175,0.840125,0.86352
1087419600,0.86352,0.86352,0.849075,0.849075
1088024400,0.849075,0.864415,0.848035,0.848035
1088629200,0.848035,0.866965,0.848035,0.866965
1089234000,0.866965,0.8707,0.862625,0.862625
1089838800,0.862625,0.864455,0.84592,0.84592
1090443600,0.84592,0.84785,0.835455,0.835525
1091048400,0.835525,0.852625,0.835525,0.849
1091653200,0.849,0.867675,0.84893,0.867675
1092258000,0.867675,0.87658,0.866255,0.866255
1092862800,0.866255,0.87298,0.846525,0.847315
1093467600,0.847315,0.860255,0.847315,0.857045
1094072400,0.857045,0.857045,0.833335,0.83808
1094677200,0.83808,0.85587,0.83808,0.85168
1095282000,0.85168,0.85712,0.849765,0.849765
1095886800,0.849765,0.85244,0.847095,0.851315
1096491600,0.851315,0.85481,0.84854,0.85034
1097096400,0.85034,0.85778,0.84998,0.84998
1097701200,0.84998,0.862665,0.84998,0.86014
1098306000,0.86014,0.861845,0.842495,0.842495
1098910800,0.842495,0.842495,0.832915,0.833995
1099519200,0.833995,0.833995,0.81626,0.81626
1100124000,0.81626,0.844455,0.81626,0.844455
1100728800,0.844455,0.851825,0.839245,0.839245
1101333600,0.839245,0.8494,0.839245,0.8494
1101938400,0.8494,0.869225,0.8494,0.869225
1102543200,0.869225,0.87974,0.85992,0.87974
1103148000,0.87974,0.884015,0.87413,0.884015
1103752800,0.884015,0.884015,0.86393,0.86393
1104357600,0.86393,0.865725,0.8614,0.8614
1104703200,0.864305,0.86813,0.852225,0.85609
1105308000,0.856675,0.85756,0.84239,0.851425
1105912800,0.85121,0.87654,0.843135,0.87359
1106517600,0.87123,0.888455,0.866965,0.88308
1107122400,0.8809,0.89067,0.877,0.887705
1107727200,0.886055,0.887745,0.869565,0.88285
1108332000,0.88246,0.89218,0.878155,0.89055
1108936800,0.89055,0.904115,0.889045,0.89469
1109541600,0.89421,0.91021,0.89302,0.90261
1110146400,0.90318,0.907565,0.88063,0.89254
1110751200,0.891505,0.89811,0.88798,0.89574
1111356000,0.89437,0.89714,0.86494,0.87025
1111960800,0.87032,0.87032,0.857305,0.86044
1112562000,0.86088,0.88199,0.857085,0.88028
1113166800,0.88028,0.901105,0.879935,0.89246
1113771600,0.89246,0.906905,0.887195,0.903995
1114376400,0.90318,0.92349,0.89706,0.920475
1114981200,0.91954,0.92285,0.906945,0.910915
1115586000,0.909425,0.91395,0.8933,0.900735
1116190800,0.901225,0.903385,0.889365,0.897825
1116795600,0.89606,0.906125,0.89099,0.897505
1117400400,0.897505,0.898875,0.868695,0.872905
1118005200,0.8723,0.89702,0.87169,0.883705
1118610000,0.88339,0.89274,0.879625,0.88152
1119214800,0.88234,0.887075,0.867455,0.87032
1119819600,0.87108,0.87723,0.84385,0.849545
1120424400,0.85056,0.85128,0.8182,0.82075
1121029200,0.82257,0.829735,0.80903,0.82311
1121634000,0.82122,0.84016,0.819335,0.83612
1122238800,0.833475,0.84499,0.829015,0.83264
1122843600,0.830425,0.84563,0.827475,0.840335
1123448400,0.838715,0.85175,0.837975,0.84681
1124053200,0.84782,0.85215,0.83935,0.841115
1124658000,0.840405,0.84399,0.826655,0.83417
1125262800,0.832295,0.841045,0.817795,0.83942
1125867600,0.838995,0.846525,0.829185,0.83389
1126472400,0.834585,0.83998,0.827405,0.831325
1127077200,0.827575,0.828195,0.801795,0.805155
1127682000,0.803925,0.81573,0.79662,0.804245
1128286800,0.805085,0.829185,0.801665,0.816795
1128891600,0.816125,0.827675,0.811755,0.82672
1129496400,0.82672,0.832985,0.81706,0.83174
1130101200,0.83091,0.83654,0.81813,0.828295
1130709600,0.828435,0.829395,0.80257,0.808995
1131314400,0.80782,0.832295,0.784435,0.817665
1131919200,0.816325,0.819335,0.8088,0.81706
1132524000,0.81586,0.821155,0.8088,0.81553
1133128800,0.81354,0.830085,0.81195,0.82857
1133733600,0.828295,0.833195,0.807625,0.814
1134338400,0.81281,0.82048,0.79491,0.800705
1134943200,0.80032,0.806905,0.782965,0.785885
1135548000,0.785885,0.80154,0.784775,0.79387
1136152800,0.79387,0.807035,0.784625,0.806125
1136757600,0.805865,0.81347,0.804315,0.81077
1137362400,0.809915,0.81268,0.780155,0.78318
1137967200,0.783975,0.796305,0.77815,0.78342
1138572000,0.78165,0.79321,0.77845,0.787125
1139176800,0.787185,0.787305,0.77489,0.78244
1139781600,0.78232,0.78672,0.764815,0.768845
1140386400,0.76802,0.77137,0.75423,0.761235
1140991200,0.7572,0.75913,0.751175,0.75543
1141596000,0.755145,0.757835,0.74148,0.744405
1142200800,0.746575,0.747635,0.728355,0.735595
1142805600,0.737,0.737,0.7097,0.7103
1143410400,0.71319,0.72033,0.701705,0.718935
1144011600,0.7194,0.72304,0.69742,0.69908
1144616400,0.699225,0.7195,0.695145,0.71228
1145221200,0.71086,0.724455,0.710355,0.720175
1145826000,0.72023,0.723455,0.70487,0.71304
1146430800,0.71212,0.715845,0.704895,0.708995
1147035600,0.71048,0.711185,0.68554,0.696305
1147640400,0.697815,0.701015,0.687475,0.69341
1148245200,0.69336,0.71482,0.6907,0.70099
1148850000,0.70114,0.707035,0.688065,0.69408
1149454800,0.69452,0.708645,0.69293,0.700895
1150059600,0.70055,0.700745,0.684205,0.69341
1150664400,0.69307,0.69874,0.678055,0.68257
1151269200,0.67951,0.68348,0.662255,0.680015
1151874000,0.679415,0.68169,0.67038,0.68025
1152478800,0.68025,0.70272,0.6802,0.699915
1153083600,0.69967,0.714005,0.699325,0.7096
1153688400,0.70995,0.71574,0.6966,0.698985
1154293200,0.699225,0.707185,0.691825,0.704745
1154898000,0.70584,0.716615,0.69669,0.71243
1155502800,0.71111,0.72023,0.707035,0.71981
1156107600,0.71935,0.72038,0.702075,0.70614
1156712400,0.70579,0.726505,0.704495,0.723825
1157317200,0.722675,0.727355,0.70824,0.714515
1157922000,0.71324,0.745215,0.71149,0.74132
1158526800,0.742305,0.74912,0.731875,0.73973
1159131600,0.73885,0.75103,0.72351,0.72974
1159736400,0.72969,0.75013,0.725345,0.74121
1160341200,0.741705,0.75188,0.73581,0.74803
1160946000,0.747245,0.758725,0.74535,0.752305
1161550800,0.752645,0.75307,0.7357,0.742145
1162159200,0.74137,0.767225,0.73896,0.7568
1162764000,0.756745,0.759185,0.748815,0.754005
1163368800,0.753215,0.763155,0.748815,0.762635
1163973600,0.76234,0.769705,0.758035,0.762575
1164578400,0.76176,0.788305,0.75649,0.788055
1165183200,0.786935,0.79681,0.77936,0.78967
1165788000,0.787995,0.803145,0.786505,0.79872
1166392800,0.79821,0.81195,0.79526,0.81149
1166997600,0.8109,0.823585,0.807755,0.82129
1167602400,0.82129,0.830565,0.80444,0.804955
1168207200,0.807165,0.817025,0.803245,0.808345
1168812000,0.80998,0.819435,0.809125,0.81553
1169416800,0.815195,0.83302,0.8142,0.82149
1170021600,0.821155,0.826585,0.80003,0.806975
1170626400,0.810505,0.81673,0.79856,0.80141
1171231200,0.80038,0.812775,0.80038,0.811425
1171836000,0.81473,0.82573,0.813435,0.819535
1172440800,0.82075,0.825835,0.804345,0.81011
1173045600,0.80808,0.813305,0.79422,0.80965
1173646800,0.813405,0.822,0.802635,0.819805
1174251600,0.818665,0.829185,0.81483,0.82542
1174856400,0.82604,0.834865,0.81984,0.82414
1175461200,0.82447,0.838725,0.82187,0.829525
1176066000,0.830555,0.84006,0.82552,0.83934
1176670800,0.84023,0.84667,0.831585,0.840295
1177275600,0.840515,0.84057,0.82421,0.828225
1177880400,0.82484,0.82715,0.809195,0.815825
1178485200,0.81425,0.817995,0.806465,0.815195
1179090000,0.814485,0.822085,0.793805,0.795405
1179694800,0.79649,0.79718,0.782355,0.784235
1180299600,0.783415,0.792985,0.77723,0.79049
1180904400,0.791295,0.810135,0.786615,0.81011
1181509200,0.809225,0.810685,0.792355,0.806245
1182114000,0.80062,0.82303,0.80057,0.816095
1182718800,0.815825,0.82389,0.80891,0.82309
1183323600,0.82085,0.833905,0.818545,0.821125
1183928400,0.820505,0.826945,0.813445,0.82469
1184533200,0.823805,0.83668,0.8226,0.83622
1185138000,0.8366,0.84825,0.80851,0.813935
