time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1085518800,2.49475,2.49475,2.49475,2.49475,0,NaN,0,0,NaN
1086037200,2.49475,2.517,2.48655,2.48655,0,NaN,0,0,NaN
1086555600,2.48815,2.5072,2.47755,2.5072,0,NaN,0,0,NaN
1086901200,2.5072,2.5093,2.47835,2.5093,0,NaN,0,0,NaN
1087419600,2.5093,2.5153,2.4723,2.4723,0,NaN,0,0,NaN
1087938000,2.4723,2.4723,2.4547,2.4682,0,NaN,0,0,NaN
1088456400,2.4682,2.4682,2.42385,2.42385,0,NaN,0,0,NaN
1088974800,2.42455,2.4503,2.42455,2.4381,0,NaN,0,0,NaN
1089320400,2.4381,2.4544,2.4381,2.4544,0,NaN,0,0,NaN
1089838800,2.4544,2.45635,2.4343,2.4343,0,NaN,0,0,NaN
1090357200,2.4343,2.4537,2.41955,2.4537,0,NaN,0,0,NaN
1090875600,2.4537,2.4537,2.4066,2.42245,0,NaN,0,0,NaN
1091394000,2.42145,2.43455,2.402,2.4049,0,NaN,0,0,NaN
1091739600,2.4049,2.42595,2.4049,2.42395,0,NaN,0,0,NaN
1092258000,2.42395,2.4262,2.39085,2.39085,0,NaN,0,0,NaN
1092776400,2.39085,2.39085,2.36255,2.364,0,NaN,0,0,NaN
1093294800,2.364,2.364,2.342,2.35135,0,NaN,0,0,NaN
1093813200,2.35185,2.3663,2.3271,2.3271,0,NaN,0,0,NaN
1094158800,2.3271,2.3271,2.2823,2.3042,0,NaN,0,0,NaN
1094677200,2.3042,2.3382,2.3017,2.325,0,NaN,0,0,0.8296825705412653
1095195600,2.325,2.32665,2.3035,2.3124,0,NaN,0,0,0.8490356231612998
1095714000,2.3124,2.3129,2.2989,2.30075,0,NaN,0,0,0.8745755206792142
1096232400,2.30305,2.3055,2.285,2.285,0,NaN,0,0,0.8664312492991696
1096578000,2.285,2.285,2.2401,2.2401,0,NaN,0,0,0.8619079126965206
1097096400,2.2401,2.2575,2.2401,2.2494,0,NaN,0,0,0.8684992131841328
1097614800,2.2494,2.26105,2.2494,2.2602,0,NaN,0,0,0.8705618304985308
