time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1085518800,1.7039,1.7039,1.7039,1.7039,0,NaN,0,0,NaN
1086037200,1.7039,1.7752,1.7039,1.7659,0,NaN,0,0,NaN
1086555600,1.7651,1.7651,1.7362,1.7362,0,NaN,0,0,NaN
1086901200,1.7362,1.754,1.733,1.7423,0,NaN,0,0,NaN
1087419600,1.7423,1.76695,1.7423,1.7606,0,NaN,0,0,NaN
1087938000,1.7606,1.7606,1.7381,1.742,0,NaN,0,0,NaN
1088456400,1.742,1.75055,1.7249,1.7264,0,NaN,0,0,NaN
1088974800,1.7279,1.7279,1.71085,1.72035,0,NaN,0,0,NaN
1089320400,1.72035,1.72035,1.70045,1.7108,0,NaN,0,0,NaN
1089838800,1.7108,1.7108,1.6945,1.6945,0,NaN,0,0,NaN
1090357200,1.6945,1.7146,1.6945,1.7119,0,NaN,0,0,NaN
1090875600,1.7119,1.7242,1.7102,1.7102,0,NaN,0,0,NaN
1091394000,1.7135,1.7135,1.70575,1.7133,0,NaN,0,0,NaN
1091739600,1.7133,1.7207,1.70845,1.70845,0,NaN,0,0,NaN
1092258000,1.70845,1.7293,1.70845,1.72665,0,NaN,0,0,NaN
1092776400,1.72665,1.72665,1.7017,1.7017,0,NaN,0,0,NaN
1093294800,1.7017,1.7201,1.7017,1.7098,0,NaN,0,0,NaN
1093813200,1.7127,1.7454,1.7127,1.7454,0,NaN,0,0,NaN
1094158800,1.7454,1.7492,1.7422,1.7492,0,NaN,0,0,NaN
1094677200,1.7492,1.7739,1.74555,1.74555,0,NaN,0,0,-0.45412440620823635
1095195600,1.74555,1.7472,1.73675,1.73675,0,NaN,0,0,-0.4014522234830892
1095714000,1.73675,1.7536,1.7179,1.7179,0,NaN,0,0,-0.4339949136158909
1096232400,1.7183,1.7226,1.70895,1.70895,0,NaN,0,0,-0.42563748293979214
1096578000,1.70895,1.7133,1.69715,1.69715,0,NaN,0,0,-0.38593127138150546
1097096400,1.69715,1.69715,1.6844,1.6873,0,NaN,0,0,-0.3676092984136381
1097614800,1.6873,1.7226,1.6873,1.7226,0,NaN,0,0,-0.4606797608230716
1098133200,1.7226,1.7226,1.71105,1.71105,0,NaN,0,0,-0.4856093363577464
1098651600,1.7109,1.7151,1.70675,1.70675,0,NaN,0,0,-0.5001472953072704
1098997200,1.7112,1.7112,1.6969,1.6969,0,NaN,0,0,-0.4775143583105716
1099519200,1.6969,1.7057,1.6941,1.6941,0,NaN,0,0,-0.3611157778220606
1100037600,1.6941,1.6973,1.6737,1.6737,0,NaN,0,0,-0.4213885839454804
1100556000,1.6737,1.6769,1.6623,1.6623,0,NaN,0,0,-0.5121229049692321
1101074400,1.6632,1.6741,1.6632,1.6741,0,NaN,0,0,-0.5616246467135444
1101420000,1.6741,1.7221,1.6741,1.7149,0,NaN,0,0,-0.6605512069568132
1101938400,1.7149,1.7334,1.7131,1.7334,0,NaN,0,0,-0.6283328188203471
1102456800,1.7334,1.7654,1.7334,1.75395,0,NaN,0,0,-0.4464548470465932
1102975200,1.75395,1.75835,1.7396,1.7396,0,NaN,0,0,-0.30940290257960085
1103493600,1.7459,1.7619,1.7459,1.7619,0,NaN,0,0,-0.024981692067647727
1103839200,1.7619,1.7619,1.74695,1.7572,0,NaN,0,0,0.19602720292661074
1104357600,1.7572,1.7572,1.7339,1.7339,0,NaN,0,0,0.31825676177370515
1104703200,1.7359,1.74335,1.7245,1.7318,0,NaN,0,0,0.42449210851300034
1105048800,1.7318,1.7393,1.71625,1.72845,0,NaN,0,0,0.440604470634468
1105567200,1.72845,1.7345,1.71925,1.72365,0,NaN,0,0,0.43469806839951347
1106085600,1.72365,1.72755,1.6907,1.6957,0,NaN,0,0,0.33105520807199185
1106604000,1.6957,1.70125,1.67395,1.6822,0,NaN,0,0,0.09481795348753852
1107122400,1.6844,1.69355,1.67335,1.68285,0,NaN,0,0,0.007178305122480988
1107468000,1.68285,1.68805,1.65505,1.66155,0,NaN,0,0,-0.15762150915361312
1107986400,1.66155,1.66425,1.6359,1.6539,0,NaN,0,0,-0.3232120424606954
1108504800,1.6539,1.66885,1.65275,1.65445,0,NaN,0,0,-0.4708071137944938
1109023200,1.65445,1.68655,1.6534,1.6843,0,NaN,0,0,-0.5420076013154113
1109541600,1.6828,1.68935,1.66775,1.67435,0,NaN,0,0,-0.6276086118958504
1109887200,1.67435,1.69215,1.66285,1.68815,0,NaN,0,0,-0.7057705129427662
1110405600,1.68815,1.70465,1.68165,1.68245,0,NaN,0,0,-0.782301484757743
1110924000,1.68245,1.69335,1.66935,1.67555,0,NaN,0,0,-0.8119065539753824
1111442400,1.67555,1.68565,1.66505,1.6796,0,NaN,0,0,-0.7665488771533756
1111960800,1.6786,1.68205,1.66955,1.6774,0,NaN,0,0,-0.6914131258379684
1112306400,1.6774,1.68425,1.6712,1.68265,0,NaN,0,0,-0.6398123862707926
1112821200,1.68265,1.68695,1.6638,1.6663,0,NaN,0,0,-0.7016886334392886
1113339600,1.6663,1.70355,1.656,1.69585,0,NaN,0,0,-0.7084694190017076
1113858000,1.69585,1.70025,1.66905,1.6724,0,NaN,0,0,-0.7169394424095774
1114376400,1.6716,1.67435,1.65215,1.65525,0,NaN,0,0,-0.7575129802144874
1114722000,1.65525,1.66955,1.64505,1.65795,0,NaN,0,0,-0.6971758826305265
