time,open,high,low,close,Zero Line,Sym1 Diff,Sym2 Diff,Sym3 Diff,Correlation
1020373200,0.91825,0.91825,0.91825,0.91825,0,NaN,0,0,NaN
1020718800,0.91825,0.91825,0.90435,0.90435,0,NaN,0,0,NaN
1020891600,0.90435,0.914,0.90435,0.914,0,NaN,0,0,NaN
1021237200,0.9141,0.9141,0.90275,0.90275,0,NaN,0,0,NaN
1021410000,0.90275,0.91255,0.90275,0.91195,0,NaN,0,0,NaN
1021582800,0.91195,0.92095,0.91195,0.92095,0,NaN,0,0,NaN
1021928400,0.92095,0.92575,0.91985,0.92575,0,NaN,0,0,NaN
1022101200,0.92575,0.92575,0.921,0.921,0,NaN,0,0,NaN
1022446800,0.9211,0.92875,0.9209,0.92875,0,NaN,0,0,NaN
1022619600,0.92875,0.93705,0.92875,0.93705,0,NaN,0,0,NaN
1022792400,0.93705,0.94105,0.9329,0.94105,0,NaN,0,0,NaN
1023138000,0.94105,0.94105,0.93935,0.93935,0,NaN,0,0,NaN
1023310800,0.93935,0.94765,0.93935,0.944,0,NaN,0,0,NaN
1023656400,0.9432,0.94825,0.9432,0.94825,0,NaN,0,0,NaN
1023829200,0.94825,0.94825,0.94345,0.94345,0,NaN,0,0,NaN
1024002000,0.94345,0.9456,0.94345,0.94445,0,NaN,0,0,NaN
1024347600,0.94445,0.95745,0.94445,0.95745,0,NaN,0,0,NaN
1024520400,0.95745,0.9711,0.95745,0.9711,0,NaN,0,0,NaN
1024866000,0.9706,0.97935,0.97045,0.97935,0,NaN,0,0,NaN
1025038800,0.97935,0.98865,0.97935,0.98865,0,NaN,0,0,NaN
1025211600,0.98865,0.9919,0.98865,0.9911,0,NaN,0,0,NaN
1025557200,0.9911,0.9911,0.98065,0.98065,0,NaN,0,0,NaN
1025730000,0.98065,0.98065,0.9731,0.9731,0,NaN,0,0,NaN
1026075600,0.9746,0.99355,0.9746,0.99355,0,NaN,0,0,NaN
1026248400,0.99355,0.99355,0.98855,0.98915,0,NaN,0,0,NaN
1026421200,0.98915,1.00355,0.98915,1.00355,0,NaN,0,0,NaN
1026766800,1.00355,1.01195,1.00355,1.00705,0,NaN,0,0,NaN
1026939600,1.00705,1.0117,1.00705,1.0117,0,NaN,0,0,NaN
1027285200,1.0112,1.0112,0.98885,0.98885,0,NaN,0,0,NaN
1027458000,0.98885,1.00445,0.98885,1.00445,0,NaN,0,0,NaN
1027630800,1.00445,1.00445,0.9808,0.9808,0,NaN,0,0,NaN
1027976400,0.9808,0.9834,0.9775,0.9775,0,NaN,0,0,NaN
1028149200,0.9775,0.9866,0.9775,0.9866,0,NaN,0,0,NaN
1028494800,0.9864,0.9864,0.96635,0.96635,0,NaN,0,0,NaN
1028667600,0.96635,0.97485,0.96635,0.9672,0,NaN,0,0,NaN
1028840400,0.9672,0.97895,0.9672,0.97895,0,NaN,0,0,NaN
1029186000,0.97895,0.98385,0.97895,0.9797,0,NaN,0,0,NaN
1029358800,0.9797,0.9851,0.9797,0.9851,0,NaN,0,0,NaN
1029704400,0.984,0.984,0.97625,0.97915,0,NaN,0,0,NaN
1029877200,0.97915,0.98065,0.96915,0.96915,0,NaN,0,0,NaN
1030050000,0.96915,0.973,0.96915,0.97195,0,NaN,0,0,NaN
1030395600,0.97195,0.9833,0.97195,0.97925,0,NaN,0,0,NaN
1030568400,0.97925,0.98485,0.97925,0.9822,0,NaN,0,0,NaN
1030914000,0.9823,0.99695,0.9823,0.99695,0,NaN,0,0,NaN
1031086800,0.99695,0.99695,0.9916,0.9916,0,NaN,0,0,NaN
1031259600,0.9816,0.9816,0.97955,0.97955,0,NaN,0,0,NaN
1031605200,0.97955,0.97955,0.97555,0.97555,0,NaN,0,0,NaN
1031778000,0.97555,0.98195,0.9717,0.9717,0,NaN,0,0,NaN
1032123600,0.9708,0.97465,0.9692,0.97465,0,NaN,0,0,NaN
1032296400,0.97465,0.98665,0.97465,0.98665,0,NaN,0,0,NaN
1032469200,0.98665,0.98665,0.97815,0.97815,0,NaN,0,0,NaN
1032814800,0.97815,0.9815,0.9762,0.9762,0,NaN,0,0,NaN
1032987600,0.9762,0.9805,0.9762,0.9805,0,NaN,0,0,NaN
1033333200,0.981,0.9875,0.981,0.9829,0,NaN,0,0,NaN
1033506000,0.9829,0.9879,0.9829,0.9879,0,NaN,0,0,NaN
1033678800,0.9879,0.9879,0.9793,0.9835,0,NaN,0,0,NaN
1034024400,0.9835,0.98975,0.9788,0.98975,0,NaN,0,0,NaN
1034197200,0.98975,0.98975,0.9863,0.9873,0,NaN,0,0,NaN
1034542800,0.9872,0.9872,0.9817,0.9817,0,NaN,0,0,NaN
1034715600,0.9817,0.9817,0.9709,0.9709,0,NaN,0,0,NaN
1034888400,0.9709,0.9733,0.9709,0.9733,0,NaN,0,0,NaN
